"","Symbol","vst.mean","vst.variance","vst.variance.expected","vst.variance.standardized","vst.variable","symbol.unique","prev.names"
"NDUFB7","Ndufb7",0.0787580088713652,0.0867579210283702,0.102183875857871,0.849037289885566,FALSE,"Ndufb7","ENSMUSG00000033938"
"TECR","Tecr",0.159881715130606,0.176722383483647,0.230629298908768,0.766261634232182,FALSE,"Tecr","ENSMUSG00000031708"
"D830024N08RIK","D830024N08Rik",0.00739280433711188,0.00793035682913216,0.00896917238926277,0.884179329480365,FALSE,"D830024N08Rik","ENSMUSG00000110580"
"DNAJB1","Dnajb1",0.0673238048299655,0.0953290458695916,0.0859519314079759,1.10909719314051,TRUE,"Dnajb1","ENSMUSG00000005483"
"GIPC1","Gipc1",0.0162641695416461,0.0169870279993718,0.020137078844786,0.84356962250114,FALSE,"Gipc1","ENSMUSG00000019433"
"PKN1","Pkn1",0.328141941843273,0.40305751928269,0.546329800162006,0.737754958933583,FALSE,"Pkn1","ENSMUSG00000057672"
"PTGER1","Ptger1",0.00502710694923608,0.00500232822807462,0.00602226268837106,0.830639327263834,FALSE,"Ptger1","ENSMUSG00000019464"
"ADGRE5","Adgre5",0.230064070970922,0.413350794396075,0.356275380473673,1.16020027498539,TRUE,"Adgre5","ENSMUSG00000002885"
"ADGRL1","Adgrl1",0.111582060128142,0.126546639189172,0.151203494311088,0.836929330011455,FALSE,"Adgrl1","ENSMUSG00000013033"
"GM10644","Gm10644",0.00325283390832923,0.0042283770190285,0.00379251198945032,1.11492779213108,TRUE,"Gm10644","ENSMUSG00000074219"
"ASF1B","Asf1b",0.0090685066535239,0.0119445679601613,0.0110505801051764,1.08089963119367,TRUE,"Asf1b","ENSMUSG00000005470"
"PRKACA","Prkaca",0.036076885165106,0.0389191502395083,0.0447667344139384,0.869376575017514,FALSE,"Prkaca","ENSMUSG00000005469"
"SAMD1","Samd1",0.0151798915722031,0.0153452579552327,0.0187746441288739,0.817339484567539,FALSE,"Samd1","ENSMUSG00000079003"
"1700067K01RIK","1700067K01Rik",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"1700067K01Rik","ENSMUSG00000046408"
"PALM3","Palm3",0.0019714144898965,0.00196772197458617,0.00222809037298745,0.883142801765183,FALSE,"Palm3","ENSMUSG00000047986"
"IL27RA","Il27ra",0.0895022178413011,0.0956951879140479,0.117876702377664,0.811824440146376,FALSE,"Il27ra","ENSMUSG00000005465"
"RLN3","Rln3",0.00344997535731888,0.00363557283739095,0.0040390534529445,0.900105155761332,FALSE,"Rln3","ENSMUSG00000045232"
"C330011M18RIK","C330011M18Rik",0.00335140463282405,0.00334050199551301,0.003915508102592,0.853146490311604,FALSE,"C330011M18Rik","ENSMUSG00000056753"
"RFX1","Rfx1",0.0659438146870379,0.0700792180574106,0.0840309117485547,0.833969507163132,FALSE,"Rfx1","ENSMUSG00000031706"
"DCAF15","Dcaf15",0.105076392311483,0.110803289214903,0.141182938518241,0.784820675768742,FALSE,"Dcaf15","ENSMUSG00000037103"
"PODNL1","Podnl1",0.272646623952686,0.338314219060214,0.436840467756022,0.774457139463512,FALSE,"Podnl1","ENSMUSG00000012889"
"CC2D1A","Cc2d1a",0.0306554953178906,0.0316902741478843,0.0380056398352795,0.833830828404239,FALSE,"Cc2d1a","ENSMUSG00000036686"
"GM26887","Gm26887",0.0133070478068014,0.0143142299434229,0.0163931228456485,0.873185059259323,FALSE,"Gm26887","ENSMUSG00000097120"
"GM26532","Gm26532",0.0865450961064564,0.100947693771544,0.113527121173872,0.88919451781867,FALSE,"Gm26532","ENSMUSG00000097296"
"ZSWIM4","Zswim4",0.372498767865944,0.545674995685585,0.638374266314094,0.854788522156848,FALSE,"Zswim4","ENSMUSG00000035671"
"D8ERTD738E","D8Ertd738e",0.186002957121735,0.211752013003873,0.276684447589482,0.765319535841946,FALSE,"D8Ertd738e","ENSMUSG00000019362"
"MRI1","Mri1",0.0678166584524396,0.0732789963510178,0.0866387523646687,0.845799302863704,FALSE,"Mri1","ENSMUSG00000004996"
"CCDC130","Ccdc130",0.0144898965007393,0.0150699906559929,0.017900622066535,0.841869662404974,FALSE,"Ccdc130","ENSMUSG00000004994"
"CACNA1A","Cacna1a",0.021389847215377,0.0234974766516426,0.0265395750333925,0.885375015314972,FALSE,"Cacna1a","ENSMUSG00000034656"
"IER2","Ier2",0.340660423854115,0.41193588083205,0.571834914738085,0.720375531845098,FALSE,"Ier2","ENSMUSG00000053560"
"NACC1","Nacc1",0.100344997535732,0.111183832069066,0.13401395358729,0.829643698233627,FALSE,"Nacc1","ENSMUSG00000001910"
"TRMT1","Trmt1",0.0734351897486447,0.07731573182544,0.0945537575021335,0.817690738770435,FALSE,"Trmt1","ENSMUSG00000001909"
"NFIX","Nfix",0.0499753573188763,0.0595093152444133,0.0624037782329065,0.953617183599195,FALSE,"Nfix","ENSMUSG00000001911"
"LYL1","Lyl1",0.00206998521439133,0.00206590401325885,0.00234614148348629,0.880553891485257,FALSE,"Lyl1","ENSMUSG00000034041"
"G430095P16RIK","G430095P16Rik",0.000295712173484475,0.000295653870611154,0.0003007916145108,0.982919258211364,FALSE,"G430095P16Rik","ENSMUSG00000074203"
"DAND5","Dand5",0.00423854115327748,0.00461531375496935,0.00503325939796127,0.916963222050266,FALSE,"Dand5","ENSMUSG00000053226"
"GADD45GIP1","Gadd45gip1",0.0249383932971907,0.0266847975646501,0.0309184637227379,0.86306997022707,FALSE,"Gadd45gip1","ENSMUSG00000033751"
"RAD23A","Rad23a",0.0440611138491868,0.0464614237095243,0.0547594563305164,0.848463933408932,FALSE,"Rad23a","ENSMUSG00000003813"
"CALR","Calr",0.755741744701824,1.17219322194118,1.5793887130145,0.742181587269825,FALSE,"Calr","ENSMUSG00000003814"
"FARSA","Farsa",0.0798422868408083,0.0896419309600693,0.103751605179549,0.864005244111042,FALSE,"Farsa","ENSMUSG00000003808"
"SYCE2","Syce2",0.00818137013307048,0.00929820054011781,0.00994211995605353,0.935233187812862,FALSE,"Syce2","ENSMUSG00000003824"
"GCDH","Gcdh",0.010152784622967,0.0100506962917818,0.0124091614887844,0.809941614577729,FALSE,"Gcdh","ENSMUSG00000003809"
"DNASE2A","Dnase2a",0.0235584031542632,0.024780120430415,0.0292134832506776,0.848242580926746,FALSE,"Dnase2a","ENSMUSG00000003812"
"MAST1","Mast1",0.0007885657959586,0.000788021635807604,0.000846773021731865,0.930617314892602,FALSE,"Mast1","ENSMUSG00000053693"
"RNASEH2A","Rnaseh2a",0.0347954657466732,0.0375312697743915,0.0431748915849481,0.869284632725642,FALSE,"Rnaseh2a","ENSMUSG00000052926"
"PRDX2","Prdx2",0.17180877279448,0.198889718949053,0.25150232676004,0.790806675672711,FALSE,"Prdx2","ENSMUSG00000005161"
"JUNB","Junb",3.87402661409561,8.6069603719268,16.4467411046293,0.52332315059687,FALSE,"Junb","ENSMUSG00000052837"
"HOOK2","Hook2",0.162444553967472,0.241945127667746,0.235079607862908,1.02920508447013,TRUE,"Hook2","ENSMUSG00000052566"
"TRIR","Trir",0.207984228684081,0.222708327826954,0.315975195359771,0.704828515331314,FALSE,"Trir","ENSMUSG00000041203"
"TNPO2","Tnpo2",0.0895022178413011,0.0956951879140479,0.117876702377664,0.811824440146375,FALSE,"Tnpo2","ENSMUSG00000031691"
"FBXW9","Fbxw9",0.0123213405618531,0.0125650465723352,0.0151376739461253,0.830051341907216,FALSE,"Fbxw9","ENSMUSG00000008167"
"DHPS","Dhps",0.0448496796451454,0.0463913047872105,0.0557732581187622,0.831784018936555,FALSE,"Dhps","ENSMUSG00000060038"
"WDR83","Wdr83",0.01409561360276,0.0142926190117119,0.0173989103325245,0.821466329704233,FALSE,"Wdr83","ENSMUSG00000005150"
"WDR83OS","Wdr83os",0.0649581074420897,0.0676451702677111,0.0826610690685025,0.818343762426458,FALSE,"Wdr83os","ENSMUSG00000059355"
"MAN2B1","Man2b1",0.128733366190242,0.180389809124162,0.178562712437917,1.01023224088223,TRUE,"Man2b1","ENSMUSG00000005142"
"ZFP791","Zfp791",0.00226712666338098,0.00344517508741544,0.00258356166990391,1.33349829715641,TRUE,"Zfp791","ENSMUSG00000074194"
"GM42031","Gm42031",0.0814194184327255,0.0862330008255696,0.106039214020676,0.813218030914062,FALSE,"Gm42031","ENSMUSG00000110386"
"VPS35","Vps35",0.209364218827008,0.262944637146232,0.318467045508228,0.825657288108481,FALSE,"Vps35","ENSMUSG00000031696"
"ORC6","Orc6",0.0434696895022178,0.0498649316768058,0.0539995071240585,0.923433089162211,FALSE,"Orc6","ENSMUSG00000031697"
"4921524J17RIK","4921524J17Rik",0.0643666830951208,0.0783683513346691,0.0818402965978058,0.95757658015099,FALSE,"4921524J17Rik","ENSMUSG00000036934"
"GPT2","Gpt2",0.00305569245933958,0.00304665551397481,0.00354870287088488,0.858526516539582,FALSE,"Gpt2","ENSMUSG00000031700"
"DNAJA2","Dnaja2",0.290192212912765,0.369644531268227,0.470911472600592,0.784955459307168,FALSE,"Dnaja2","ENSMUSG00000031701"
"NETO2","Neto2",0.0522424839822573,0.110243639933893,0.0653755480012137,1.68631305288403,TRUE,"Neto2","ENSMUSG00000036902"
"ITFG1","Itfg1",0.233119763430261,0.326268903734965,0.361928491034492,0.901473389957219,FALSE,"Itfg1","ENSMUSG00000031703"
"GM39214","Gm39214",0.00167570231641203,0.00167305925282147,0.00187624085263416,0.891708146356886,FALSE,"Gm39214","ENSMUSG00000109754"
"PHKB","Phkb",0.51828486939379,0.970904786743607,0.967916413249257,1.00308742930015,FALSE,"Phkb","ENSMUSG00000036879"
"LONP2","Lonp2",0.351306062099556,0.508866837014687,0.5938046933795,0.85695994438611,FALSE,"Lonp2","ENSMUSG00000047866"
"SIAH1A","Siah1a",0.126761951700345,0.149150643741458,0.175361104060926,0.850534356179933,FALSE,"Siah1a","ENSMUSG00000036840"
"GM10638","Gm10638",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Gm10638","ENSMUSG00000074178"
"N4BP1","N4bp1",0.218629866929522,0.374712042108664,0.335288767100546,1.11758006493637,TRUE,"N4bp1","ENSMUSG00000031652"
"ZFP423","Zfp423",0.0420896993592903,0.070487746290771,0.0522363936442129,1.3493991712152,TRUE,"Zfp423","ENSMUSG00000045333"
"CNEP1R1","Cnep1r1",0.108427796944308,0.123691780694129,0.146319601320371,0.845353456255682,FALSE,"Cnep1r1","ENSMUSG00000036810"
"HEATR3","Heatr3",0.063676688023657,0.0754007156483361,0.0808839570810312,0.932208541340265,FALSE,"Heatr3","ENSMUSG00000031657"
"ADCY7","Adcy7",0.170724494825037,0.198176771979796,0.249589975660998,0.794009340539258,FALSE,"Adcy7","ENSMUSG00000031659"
"BRD7","Brd7",0.159783144406111,0.20031462173873,0.230458587912901,0.869200074307666,FALSE,"Brd7","ENSMUSG00000031660"
"NKD1","Nkd1",0.00808279940857565,0.00920122342749377,0.00981986685532855,0.937000833417707,FALSE,"Nkd1","ENSMUSG00000031661"
"SNX20","Snx20",0.458945293247905,0.68662763354079,0.829440245899973,0.827820493320455,FALSE,"Snx20","ENSMUSG00000031662"
"NOD2","Nod2",0.0836865450961065,0.15870959416536,0.109341721805185,1.45150077706049,TRUE,"Nod2","ENSMUSG00000055994"
"CYLD","Cyld",1.26052242483982,3.98998809455331,3.16463050992609,1.26080693529263,TRUE,"Cyld","ENSMUSG00000036712"
"TOX3","Tox3",0.00857565303104978,0.017769510862214,0.0104338312379883,1.70306673137643,TRUE,"Tox3","ENSMUSG00000043668"
"CHD9","Chd9",0.544898965007393,0.878726194936842,1.03195773190935,0.851513746896364,FALSE,"Chd9","ENSMUSG00000056608"
"RBL2","Rbl2",0.870379497289305,1.58443898254492,1.90550112283397,0.831507766412895,FALSE,"Rbl2","ENSMUSG00000031666"
"AKTIP","Aktip",0.0212912764908822,0.0247832299169923,0.0264173994312643,0.938140409372087,FALSE,"Aktip","ENSMUSG00000031667"
"RPGRIP1L","Rpgrip1l",0.0325283390832923,0.0427115189375505,0.0403296563761432,1.05905982781485,TRUE,"Rpgrip1l","ENSMUSG00000033282"
"FTO","Fto",0.757121734844751,1.18745543717046,1.58319551958396,0.750037138484637,FALSE,"Fto","ENSMUSG00000055932"
"4831440D22RIK","4831440D22Rik",0.00206998521439133,0.00206590401325885,0.00234614148348629,0.880553891485257,FALSE,"4831440D22Rik","ENSMUSG00000110138"
"IRX3","Irx3",0.0011828486939379,0.00118156603072484,0.00130041258234366,0.908608580667045,FALSE,"Irx3","ENSMUSG00000031734"
"LPCAT2","Lpcat2",0.0664366683095121,0.137541569948678,0.0847166042766901,1.62354913919185,TRUE,"Lpcat2","ENSMUSG00000033192"
"CES1D","Ces1d",0.00059142434696895,0.000788293715883102,0.000623069852991807,1.26517710991462,TRUE,"Ces1d","ENSMUSG00000056973"
"GNAO1","Gnao1",0.0011828486939379,0.00118156603072484,0.00130041258234366,0.908608580667045,FALSE,"Gnao1","ENSMUSG00000031748"
"AMFR","Amfr",0.219024149827501,0.257820222701435,0.336008171432436,0.767303430753833,FALSE,"Amfr","ENSMUSG00000031751"
"NUDT21","Nudt21",0.106554953178906,0.120249812264748,0.143442747366532,0.838312249816864,FALSE,"Nudt21","ENSMUSG00000031754"
"OGFOD1","Ogfod1",0.0490882207984229,0.0606815916839894,0.0612487849863244,0.990739517486557,FALSE,"Ogfod1","ENSMUSG00000033009"
"BBS2","Bbs2",0.024248398225727,0.026620159112428,0.0300644076724884,0.885437671096637,FALSE,"Bbs2","ENSMUSG00000031755"
"MT2","Mt2",0.00108427796944308,0.00108320908343219,0.00118642178975629,0.913005048276041,FALSE,"Mt2","ENSMUSG00000031762"
"MT1","Mt1",0.0116313454903894,0.0132716385284044,0.0142652135183874,0.930349798921529,FALSE,"Mt1","ENSMUSG00000031765"
"NUP93","Nup93",0.0875308033514046,0.11930921200946,0.114975178241775,1.03769538637783,TRUE,"Nup93","ENSMUSG00000032939"
"C78859","C78859",0.00059142434696895,0.000788293715883102,0.000623069852991807,1.26517710991462,TRUE,"C78859","ENSMUSG00000110710"
"SLC12A3","Slc12a3",0.0027599802858551,0.0029497950070974,0.00318542631383386,0.926028329171154,FALSE,"Slc12a3","ENSMUSG00000031766"
"GM15889","Gm15889",0.000492853622474125,0.000689820162843812,0.000513366159989407,1.34371958381138,TRUE,"Gm15889","ENSMUSG00000089712"
"GM15890","Gm15890",0.00226712666338098,0.0022622097877309,0.00258356166990391,0.875616717062936,FALSE,"Gm15890","ENSMUSG00000090105"
"HERPUD1","Herpud1",0.373188762937408,0.512530298059808,0.639845069114611,0.801022501851978,FALSE,"Herpud1","ENSMUSG00000031770"
"9330175E14RIK","9330175E14Rik",0.0142927550517496,0.0166529525352422,0.0176499232570118,0.943514161095655,FALSE,"9330175E14Rik","ENSMUSG00000097194"
"NLRC5","Nlrc5",0.852636766880237,2.60278903455098,1.85371896137807,1.40409041973443,TRUE,"Nlrc5","ENSMUSG00000074151"
"CPNE2","Cpne2",0.0226712666338098,0.0337919566910709,0.0281212423230909,1.20165234177168,TRUE,"Cpne2","ENSMUSG00000034361"
"RSPRY1","Rspry1",0.338787580088714,0.511690367432475,0.567997086270296,0.900867944222108,FALSE,"Rspry1","ENSMUSG00000050079"
"ARL2BP","Arl2bp",0.0758994578610153,0.0784264015622055,0.0980718635029071,0.799682995315799,FALSE,"Arl2bp","ENSMUSG00000031776"
"GM45767","Gm45767",0.00137999014292755,0.00157538250571757,0.00152907555137692,1.03028428143982,TRUE,"Gm45767","ENSMUSG00000110702"
"CCL22","Ccl22",0.481813701330705,13.1501276249896,0.882101887511293,14.3342756024672,TRUE,"Ccl22","ENSMUSG00000031779"
"CX3CL1","Cx3cl1",0.677476589452932,1.23469079265481,1.36822362468921,0.902404234494346,FALSE,"Cx3cl1","ENSMUSG00000031778"
"CCL17","Ccl17",0.00719566288812223,0.00931335928718129,0.00872689353812491,1.06720212026127,TRUE,"Ccl17","ENSMUSG00000031780"
"CIAPIN1","Ciapin1",0.127944800394283,0.15989034395586,0.177280637327614,0.901905286251785,FALSE,"Ciapin1","ENSMUSG00000031781"
"COQ9","Coq9",0.0247412518482011,0.0268917533306489,0.030674031223843,0.876694462961421,FALSE,"Coq9","ENSMUSG00000031782"
"POLR2C","Polr2c",0.0502710694923608,0.0522832959935824,0.0627896853917773,0.832673323131977,FALSE,"Polr2c","ENSMUSG00000031783"
"DOK4","Dok4",0.00059142434696895,0.000591132832602345,0.000623069852991807,0.948742472074184,FALSE,"Dok4","ENSMUSG00000040631"
"CCDC102A","Ccdc102a",0.013504189255791,0.0145061046995225,0.0166446846350594,0.871515743168105,FALSE,"Ccdc102a","ENSMUSG00000063605"
"ADGRG5","Adgrg5",0.189255791030064,0.21496735816465,0.282471939315507,0.761021992788273,FALSE,"Adgrg5","ENSMUSG00000061577"
"ADGRG1","Adgrg1",0.0007885657959586,0.000788021635807604,0.000846773021731865,0.930617314892602,FALSE,"Adgrg1","ENSMUSG00000031785"
"ADGRG3","Adgrg3",0.140660423854115,0.181612536983459,0.198143260945808,0.916571858747829,FALSE,"Adgrg3","ENSMUSG00000060470"
"DRC7","Drc7",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Drc7","ENSMUSG00000031786"
"KATNB1","Katnb1",0.0126170527353376,0.013050573467062,0.0155135721345091,0.841235877456724,FALSE,"Katnb1","ENSMUSG00000031787"
"KIFC3","Kifc3",0.0015771315919172,0.00157479947698436,0.00175971299763527,0.894918364017655,FALSE,"Kifc3","ENSMUSG00000031788"
"CNGB1","Cngb1",0.00246426811237063,0.00383856400800382,0.00282322832742135,1.35963640302159,TRUE,"Cngb1","ENSMUSG00000031789"
"ZFP319","Zfp319",0.00798422868408083,0.00811842246417483,0.00969784927771319,0.837136382685584,FALSE,"Zfp319","ENSMUSG00000046556"
"USB1","Usb1",0.0156727451946772,0.0166115963637664,0.0193950334929324,0.856487119231826,FALSE,"Usb1","ENSMUSG00000031792"
"MMP15","Mmp15",0.00344997535731888,0.00402989460395247,0.0040390534529445,0.997732426891912,FALSE,"Mmp15","ENSMUSG00000031790"
"CFAP20","Cfap20",0.119270576638738,0.144487638236112,0.163317251999411,0.884705298841501,FALSE,"Cfap20","ENSMUSG00000031796"
"CSNK2A2","Csnk2a2",0.230359783144406,0.269582924565411,0.35682161560061,0.755511753713833,FALSE,"Csnk2a2","ENSMUSG00000046707"
"GINS3","Gins3",0.0113356333169049,0.0133770112547866,0.0138936454619994,0.962815071924372,FALSE,"Gins3","ENSMUSG00000031669"
"NDRG4","Ndrg4",0.00818137013307048,0.0116641311394869,0.00994211995605353,1.17320362166671,TRUE,"Ndrg4","ENSMUSG00000036564"
"SETD6","Setd6",0.00778708723509118,0.00831869283403272,0.00945441500575877,0.879873882092727,FALSE,"Setd6","ENSMUSG00000031671"
"CNOT1","Cnot1",1.41478560867422,2.42888231059734,3.72180594545433,0.652608530964333,FALSE,"Cnot1","ENSMUSG00000036550"
"4930513N10RIK","4930513N10Rik",0.00620995564317398,0.00755212665560725,0.007508323557977,1.00583393846736,TRUE,"4930513N10Rik","ENSMUSG00000074136"
"SAP18B","Sap18b",0.00423854115327748,0.00461531375496935,0.00503325939796127,0.916963222050266,FALSE,"Sap18b","ENSMUSG00000061104"
"SLC38A7","Slc38a7",0.0122227698373583,0.0130603683497799,0.0150125936841571,0.869960822530131,FALSE,"Slc38a7","ENSMUSG00000036534"
"GOT2","Got2",0.0752094627895515,0.08631853114073,0.0970841832838619,0.889110133298911,FALSE,"Got2","ENSMUSG00000031672"
"CDH11","Cdh11",0.00443568260226713,0.00441644265407117,0.00528005664931308,0.83643849818273,FALSE,"Cdh11","ENSMUSG00000031673"
"CDH5","Cdh5",0.0015771315919172,0.00157479947698436,0.00175971299763527,0.894918364017655,FALSE,"Cdh5","ENSMUSG00000031871"
"TK2","Tk2",0.0542138984721538,0.0587719199369396,0.0679877313274937,0.864448905550879,FALSE,"Tk2","ENSMUSG00000035824"
"CKLF","Cklf",0.0380482996550025,0.0423219002694367,0.047200241202785,0.896645847372065,FALSE,"Cklf","ENSMUSG00000054400"
"CMTM3","Cmtm3",0.00995564317397733,0.0108433044202906,0.0121619808866285,0.891573874467469,FALSE,"Cmtm3","ENSMUSG00000031875"
"CMTM4","Cmtm4",0.0216855593888615,0.0255549267482699,0.0269055437870142,0.949801533489314,FALSE,"Cmtm4","ENSMUSG00000096188"
"DYNC1LI2","Dync1li2",0.0879250862493839,0.0953835590561475,0.115554889971215,0.825439400097273,FALSE,"Dync1li2","ENSMUSG00000035770"
"NAE1","Nae1",0.173681616559882,0.223972100909056,0.254810723339111,0.878974393126255,FALSE,"Nae1","ENSMUSG00000031878"
"CAR7","Car7",0.00463282405125678,0.0050061373491316,0.00552709343624001,0.905745018947462,FALSE,"Car7","ENSMUSG00000031883"
"PDP2","Pdp2",0.0305569245933958,0.0337664977697208,0.0378839198712306,0.891314781693523,FALSE,"Pdp2","ENSMUSG00000048371"
"RRAD","Rrad",0.371414489896501,0.714758497838118,0.636065595756039,1.12371821806923,TRUE,"Rrad","ENSMUSG00000031880"
"GM33023","Gm33023",0.0007885657959586,0.000788021635807604,0.000846773021731865,0.930617314892602,FALSE,"Gm33023","ENSMUSG00000110652"
"CES2C","Ces2c",0.000295712173484475,0.000295653870611154,0.0003007916145108,0.982919258211364,FALSE,"Ces2c","ENSMUSG00000061825"
"CES2G","Ces2g",9.8570724494825e-05,9.8570724494825e-05,9.82363604104317e-05,1.00019748666828,FALSE,"Ces2g","ENSMUSG00000031877"
"CBFB","Cbfb",0.391227205519961,0.598207730805528,0.67867894637538,0.881429627367075,FALSE,"Cbfb","ENSMUSG00000031885"
"B3GNT9","B3gnt9",0.00177427304090685,0.00196846047764823,0.00199314373017622,0.987615919437077,FALSE,"B3gnt9","ENSMUSG00000069920"
"TRADD","Tradd",0.0184327254805323,0.0198691916734168,0.0228469495632548,0.869664968551113,FALSE,"Tradd","ENSMUSG00000031887"
"FBXL8","Fbxl8",0.00364711680630853,0.00363417356843125,0.00428729478272606,0.847661229891096,FALSE,"Fbxl8","ENSMUSG00000033313"
"HSF4","Hsf4",0.0007885657959586,0.000788021635807604,0.000846773021731865,0.930617314892602,FALSE,"Hsf4","ENSMUSG00000033249"
"NOL3","Nol3",0.00059142434696895,0.000591132832602345,0.000623069852991807,0.948742472074184,FALSE,"Nol3","ENSMUSG00000014776"
"E2F4","E2f4",0.045638245441104,0.0467142638368268,0.05678804234133,0.822607399565665,FALSE,"E2f4","ENSMUSG00000014859"
"ELMO3","Elmo3",0.00453425332676195,0.00451413883546618,0.00540351576669439,0.835407729036333,FALSE,"Elmo3","ENSMUSG00000014791"
"TMEM208","Tmem208",0.0703794972893051,0.0729247869613,0.0902295329316967,0.808214168818803,FALSE,"Tmem208","ENSMUSG00000014856"
"FHOD1","Fhod1",0.0288812222769837,0.0339646886704301,0.0358178866922205,0.948260542624562,FALSE,"Fhod1","ENSMUSG00000014778"
"SLC9A5","Slc9a5",0.00601281419418433,0.00696305385786226,0.00726127265326823,0.958930230326533,FALSE,"Slc9a5","ENSMUSG00000014786"
"PLEKHG4","Plekhg4",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"Plekhg4","ENSMUSG00000014782"
