,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
141,2.50697130813822e-33,1.73983446470662,0.719,0.385,4.51731160013425e-29,4,PXDC1
142,1.40831785458667e-49,1.72155435903974,0.82,0.334,2.53764794217973e-45,4,IFI203
143,3.77132218074063e-55,1.70094305313794,0.573,0.04,6.79554543747654e-51,4,KLRB1B
144,5.83386952385178e-28,1.66874496368013,0.82,0.673,1.05120494950285e-23,4,GEM
145,1.67434792612989e-41,1.64260888133224,0.528,0.095,3.01700752809345e-37,4,CKB
146,3.46765521804813e-18,1.62032361267476,0.753,0.6,6.24836793740092e-14,4,ATF3
147,8.08981493814063e-41,1.59386646040322,0.539,0.083,1.45770375370356e-36,4,BCL2
148,3.96406218779013e-42,1.53010267085323,0.854,0.319,7.14284365617904e-38,4,IL18R1
149,1.09022856985358e-28,1.5226218929798,0.573,0.276,1.96448286001916e-24,4,IER5L
150,8.64335252567127e-42,1.51966993399975,0.584,0.115,1.55744569160071e-37,4,ERN1
151,1.94577360651489e-117,3.8952688530312,1,0.421,3.50608946157918e-113,5,LGALS1
152,9.48080145996684e-110,3.41483212348699,1,0.777,1.70834561507142e-105,5,HMGB2
153,4.83266239030848e-46,3.37675959977976,0.891,0.138,8.70797436109685e-42,5,HIST1H1B
154,3.80009401235363e-79,2.89543122509969,1,0.489,6.84738940086001e-75,5,S100A10
155,5.2226333072108e-64,2.86064363991388,0.812,0.03,9.41066295626314e-60,5,IL13
156,6.37783180746104e-42,2.85928125685666,0.859,0.261,1.14922151338641e-37,5,HIST1H2AE
157,2.90071286388504e-76,2.7312486377952,0.891,0.034,5.22679450943445e-72,5,TRBC2
158,5.07737207827162e-86,2.4181930349599,1,0.196,9.14891674783763e-82,5,PTPRCAP
159,1.85798370744709e-56,2.37755764075663,1,0.865,3.34790084244892e-52,5,CRIP1
160,9.77205655950602e-55,2.28142555463976,0.922,0.248,1.76082687145739e-50,5,LGALS3
161,1.41148319744099e-118,2.27093224950628,0.984,0.502,2.54335157346891e-114,5,PYCARD
162,1.26055313261392e-78,2.25806459176655,1,0.355,2.27139068965703e-74,5,LMNB1
163,1.12559790323179e-56,2.16758387540173,0.922,0.089,2.02821486183337e-52,5,RRM2
164,5.10563093023012e-31,2.14740740978356,0.875,0.236,9.19983637318165e-27,5,AREG
165,2.51042586270888e-40,2.12736064171508,0.812,0.09,4.52353636201512e-36,5,UBE2C
166,3.53666928119808e-46,2.10917402238158,0.969,0.173,6.37272437779082e-42,5,RGCC
167,9.49149051264056e-54,2.10449314198248,0.953,0.118,1.7102716754727e-49,5,BIRC5
168,2.22133483448022e-76,2.00417532833133,0.984,0.292,4.0026232382499e-72,5,ITGB7
169,2.64058259806021e-78,1.99493270341704,1,0.441,4.75806578344469e-74,5,CD48
170,2.5506680859549e-60,1.93628081897827,0.938,0.099,4.59604882408213e-56,5,THY1
171,1.04966241962804e-53,1.92390136588079,1,0.818,1.89138671392777e-49,5,CD52
172,5.4319325484163e-59,1.89761611498059,1,0.295,9.78779925899132e-55,5,FXYD5
173,2.91985561191474e-47,1.83190322443609,0.844,0.152,5.26128782710917e-43,5,ICOS
174,6.79356032169e-58,1.82126987593834,0.922,0.211,1.22413163436532e-53,5,ASS1
175,9.63938658606125e-64,1.81589452942547,0.953,0.173,1.73692106894238e-59,5,LBR
176,7.57302684827676e-69,1.81520194244034,0.828,0.017,1.36458370779099e-64,5,MS4A4B
177,3.2986466058955e-44,1.79426185083735,0.969,0.357,5.94383131916311e-40,5,DUT
178,1.06015558837022e-48,1.77089753182117,0.984,0.682,1.91029435468431e-44,5,ITGB1
179,4.27590111629275e-82,1.76920085433437,0.906,0.015,7.7047462214479e-78,5,SKAP1
180,1.94734094204644e-37,1.7575741958522,0.734,0.074,3.50891364347347e-33,5,HIST1H2AB
