,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene_name
EIF1A,3.47578258590051e-11,-0.270756300788465,0.022,0.185,5.97695573471452e-07,EIF1A
MAFG,3.4776444126156e-11,0.140466929166261,0.052,0.108,5.98015733193379e-07,MAFG
APOOL,3.49878016475306e-11,-0.196337625921262,0.022,0.168,6.01650237130937e-07,APOOL
CBX4,3.52308345057177e-11,0.0867252678387289,0.097,0.212,6.05829430160322e-07,CBX4
UXT,3.54534534953802e-11,-0.194851631246889,0.03,0.181,6.09657586306559e-07,UXT
HAUS4,3.55083935203541e-11,0.0308522677239139,0.037,0.118,6.10602334976009e-07,HAUS4
EBI3,3.55837890972368e-11,-0.19707420942336,0.075,0.252,6.11898837316085e-07,EBI3
COMTD1,3.55868475671526e-11,-0.0702827624841073,0.037,0.147,6.11951430764757e-07,COMTD1
SRRD,3.58230194888138e-11,0.0991994510560549,0.052,0.117,6.16012643129641e-07,SRRD
GAL,3.66129105341059e-11,-1.39346894071539,0.201,0.504,6.29595609544485e-07,GAL
HSD17B4,3.66591416685361e-11,-0.153653718072518,0.06,0.212,6.30390600132146e-07,HSD17B4
CMAS,3.70728372776547e-11,0.0614939838459403,0.097,0.194,6.3750450982655e-07,CMAS
IL10RA,3.7523798455089e-11,0.0390245108257997,0.06,0.155,6.4525923823371e-07,IL10RA
GLE1,3.75611924231889e-11,-0.0423858050477784,0.06,0.176,6.45902264909156e-07,GLE1
DUSP8,3.79108871909073e-11,0.0764923812295328,0.06,0.133,6.51915616134843e-07,DUSP8
MPRIP,3.80211745843746e-11,0.214592876869636,0.082,0.131,6.53812118152906e-07,MPRIP
LIN7C,3.80250765390751e-11,-0.150662484868696,0.045,0.192,6.53879216165936e-07,LIN7C
AP1S3,3.86555908557457e-11,-0.0204145513995022,0.045,0.148,6.64721540355403e-07,AP1S3
RBM10,3.91954231071761e-11,-0.309748356324964,0.03,0.207,6.74004495751e-07,RBM10
CCRL2,3.93793636790809e-11,0.746408107093818,0.321,0.463,6.77167537825476e-07,CCRL2
RNASE6,3.94649121663891e-11,-0.138122602368816,0.06,0.208,6.78638629613227e-07,RNASE6
CKS1B,3.96726300985816e-11,-0.624350404410606,0.03,0.247,6.82210547175209e-07,CKS1B
2510002D24RIK,3.9672689998443e-11,-0.0730536956195666,0.037,0.153,6.82211577213226e-07,2510002D24RIK
HDAC3,3.99615204076479e-11,-0.136936091791474,0.03,0.164,6.87178304929913e-07,HDAC3
BRD1,4.00318947275954e-11,0.275528991200639,0.172,0.223,6.8838846173573e-07,BRD1
UBE2Z,4.01776266460886e-11,0.0628407035773353,0.052,0.132,6.90894467806139e-07,UBE2Z
TMEM123,4.03444693831337e-11,0.443909664830468,0.761,0.862,6.93763495512366e-07,TMEM123
PIAS4,4.05726482994097e-11,-0.0695038544751013,0.022,0.145,6.9768726015665e-07,PIAS4
VAMP7,4.08023768256762e-11,-0.187398877274381,0.03,0.173,7.01637671894327e-07,VAMP7
DXO,4.11246934102791e-11,-0.222617599981746,0.03,0.187,7.0718022788316e-07,DXO
CAPN1,4.11486673153653e-11,-0.0940428184722217,0.045,0.174,7.07592483155022e-07,CAPN1
MTMR1,4.14109663274235e-11,0.373869483265279,0.112,0.116,7.12102976966375e-07,MTMR1
VPS13C,4.15362948964296e-11,0.457801051357623,0.119,0.077,7.14258127039003e-07,VPS13C
WDR26,4.26818658904577e-11,-0.110308103758735,0.052,0.184,7.33957365852311e-07,WDR26
ZRANB1,4.27510254678676e-11,-0.013055537105403,0.06,0.153,7.35146633945452e-07,ZRANB1
AP1B1,4.31594913500711e-11,-0.0870321774227494,0.03,0.145,7.42170613255823e-07,AP1B1
OPRD1,4.36888239767596e-11,0.408488762054364,0.119,0.114,7.51273017104358e-07,OPRD1
SMAD1,4.49858937585632e-11,0.10192743088066,0.06,0.124,7.73577429072254e-07,SMAD1
IGKC,4.50994674291679e-11,-0.720660083009256,0.03,0.239,7.75530441911972e-07,IGKC
CNOT11,4.53877532986392e-11,-0.343298530388891,0,0.161,7.804878057234e-07,CNOT11
MCEE,4.53877532986392e-11,-0.390253988305799,0,0.161,7.804878057234e-07,MCEE
CHMP3,4.61679570866073e-11,-0.323082677791014,0.022,0.203,7.93904190061299e-07,CHMP3
ERLEC1,4.66531201538224e-11,0.0532758705513104,0.067,0.154,8.02247054165129e-07,ERLEC1
DTNBP1,4.68119055597593e-11,-0.186332399766089,0.022,0.158,8.0497752800562e-07,DTNBP1
ITGB1BP1,4.73454298607947e-11,-0.395651784782563,0.007,0.192,8.14152011886226e-07,ITGB1BP1
YTHDF1,4.82597429807677e-11,0.0342327725418138,0.045,0.121,8.29874540297281e-07,YTHDF1
RDM1,4.84656009365627e-11,-0.278223070680678,0.015,0.174,8.33414473705132e-07,RDM1
GDE1,4.99449860741369e-11,-0.0406362565650693,0.03,0.124,8.58853980530858e-07,GDE1
RPF1,5.04438230542675e-11,0.0159931478658009,0.052,0.145,8.67431981241184e-07,RPF1
0610009B22RIK,5.07114982955946e-11,-0.364019704525351,0,0.16,8.72034924691045e-07,0610009B22RIK
PDE7A,5.08423667648283e-11,0.137713229485185,0.075,0.157,8.74285338887988e-07,PDE7A
5930412G12RIK,5.12121948195814e-11,0.000625049616494011,0.052,0.143,8.80644902117522e-07,5930412G12RIK
PIK3C3,5.13061953085922e-11,0.107563190226969,0.06,0.134,8.82261334526552e-07,PIK3C3
FBXO28,5.1372877060947e-11,0.103896162110294,0.06,0.129,8.83407993940044e-07,FBXO28
MRPL2,5.16644839396317e-11,-0.330027230475886,0.015,0.196,8.88422465825907e-07,MRPL2
FAM89A,5.22313506500843e-11,0.0446567350949377,0.037,0.117,8.9817030577885e-07,FAM89A
EDC4,5.22566940579633e-11,0.197050481009447,0.067,0.102,8.98606111020736e-07,EDC4
DAPK3,5.23302478590342e-11,-0.333836399579975,0.022,0.202,8.99870942183952e-07,DAPK3
AU019823,5.38719592473424e-11,-0.0308665107414171,0.045,0.149,9.263822112173e-07,AU019823
EXT2,5.44148915434123e-11,0.115008326150543,0.067,0.126,9.35718474980517e-07,EXT2
DCTN5,5.44968654858249e-11,-0.220262193235309,0.037,0.2,9.37128098894245e-07,DCTN5
CDK5RAP2,5.46346212839402e-11,0.114037688241211,0.067,0.138,9.39496947598636e-07,CDK5RAP2
SOCS3,5.58352371781546e-11,-0.673938122111653,0.03,0.244,9.60142738515547e-07,SOCS3
CAMKK2,5.64946107362891e-11,0.127269132218081,0.075,0.151,9.71481326221227e-07,CAMKK2
TRAP1,5.66550617707765e-11,-0.359727487986792,0,0.159,9.74240442210273e-07,TRAP1
MTMR6,5.7732369982297e-11,0.0609041330565536,0.045,0.119,9.92765834215579e-07,MTMR6
PMPCA,5.78448659132858e-11,0.0114701073711693,0.06,0.163,9.94700314244863e-07,PMPCA
PIGS,5.93639288502324e-11,0.0562912119081582,0.06,0.14,1.0208221205086e-06,PIGS
RGS3,6.08211697223276e-11,-0.395673925812054,0.03,0.223,1.04588083454515e-06,RGS3
DOCK4,6.22780801537789e-11,0.599138443869199,0.104,0.041,1.07093386632438e-06,DOCK4
AIFM1,6.26274036835372e-11,-0.0285529728739671,0.037,0.137,1.07694083374211e-06,AIFM1
MBIP,6.30757729740307e-11,0.139862338161327,0.052,0.1,1.08465099206143e-06,MBIP
MED6,6.40848586917599e-11,0.0430004540110691,0.037,0.105,1.1020032300635e-06,MED6
PIP5K1C,6.42483644777963e-11,0.114941615543531,0.09,0.162,1.10481487556019e-06,PIP5K1C
SLC25A46,6.49358790280303e-11,-0.0128252638026427,0.052,0.152,1.11663737576601e-06,SLC25A46
CCDC191,6.52640493769265e-11,0.116004270587918,0.06,0.113,1.12228059308563e-06,CCDC191
SLF1,6.62364400779428e-11,0.080558470608257,0.045,0.113,1.1390018235803e-06,SLF1
BIN3,6.67932333111762e-11,-0.0952260035927321,0.045,0.169,1.14857644001899e-06,BIN3
ECEL1,6.72593360885455e-11,0.178007197940902,0.067,0.147,1.15659154337863e-06,ECEL1
RFWD3,6.7363903896436e-11,0.125972870676759,0.06,0.124,1.15838969140311e-06,RFWD3
DHRS7,6.88858051885495e-11,-0.316252382179112,0.015,0.176,1.1845603060223e-06,DHRS7
GNPTG,6.95092992400753e-11,-0.039612252570575,0.037,0.132,1.19528190973233e-06,GNPTG
ODF2,7.0745245349565e-11,0.0914959570897669,0.082,0.166,1.21653523903112e-06,ODF2
TYROBP,7.14476277188602e-11,-1.2112553435612,0.209,0.508,1.22861340625352e-06,TYROBP
SCOC,7.17394292809194e-11,-0.0608538722887294,0.022,0.123,1.23363122591469e-06,SCOC
FAM220A,7.20446554958168e-11,-0.0556366672920869,0.022,0.129,1.23887989590607e-06,FAM220A
MIDN,7.36488701421012e-11,0.0923851169791928,0.082,0.183,1.26646597096357e-06,MIDN
TMEM167B,7.42337417890132e-11,0.0641947764923099,0.037,0.11,1.27652342380387e-06,TMEM167B
RUFY3,7.62759367775331e-11,0.14468402412899,0.067,0.135,1.31164100882646e-06,RUFY3
PANK3,7.82200772498107e-11,0.152145004640811,0.067,0.11,1.34507244838774e-06,PANK3
RANGRF,7.89629869359830e-11,-0.385195360467208,0,0.157,1.35784752335116e-06,RANGRF
PIKFYVE,7.9341266735685e-11,0.361554162348866,0.097,0.103,1.36435242278684e-06,PIKFYVE
UBE2M,7.97321378477559e-11,-0.276651581139443,0.015,0.179,1.37107384243001e-06,UBE2M
CEP135,8.01062982176738e-11,0.277929273592676,0.082,0.102,1.37750790415112e-06,CEP135
HSF1,8.10658886354011e-11,-0.0107600638119086,0.037,0.126,1.39400902097436e-06,HSF1
PRKACB,8.17410524817763e-11,0.103470175928683,0.067,0.15,1.40561913847663e-06,PRKACB
PSMF1,8.18950432741627e-11,-0.187934278422294,0.03,0.175,1.4082671641425e-06,PSMF1
LSR,8.27632133757583e-11,0.0586578695079915,0.037,0.109,1.42319621720954e-06,LSR
AHCY,8.29467509827257e-11,-0.247837441708239,0.03,0.198,1.42635232989895e-06,AHCY
TGIF2,8.68542347240733e-11,0.0618795434280015,0.045,0.137,1.49354542031516e-06,TGIF2
LPL,8.81073777861448e-11,0.784975375689813,0.127,0.124,1.51509446841055e-06,LPL
IFT27,8.81890840751183e-11,-0.363674083942872,0,0.156,1.51649948975573e-06,IFT27
RRP8,8.87665243288897e-11,0.0801040988955997,0.045,0.116,1.52642915235959e-06,RRP8
DHX38,8.95339198023722e-11,0.129492668867451,0.06,0.127,1.53962528492159e-06,DHX38
PAOX,8.97214264909614e-11,-0.26495304651817,0.022,0.181,1.54284964993857e-06,PAOX
NEDD9,9.04507823051424e-11,0.608707791945987,0.119,0.08,1.55539165251923e-06,NEDD9
A430005L14RIK,9.0877494764584e-11,-0.218668895825826,0.015,0.155,1.56272939997179e-06,A430005L14RIK
TMEM45B,9.24112837243466e-11,0.128158647065949,0.127,0.247,1.58910443492386e-06,TMEM45B
ARID5A,9.40604683748926e-11,0.120353496079957,0.082,0.163,1.61746381417465e-06,ARID5A
NUDT3,9.50933033125139e-11,-0.434042079562646,0.015,0.205,1.63522444376199e-06,NUDT3
H2-KE6,9.51477435532165e-11,-0.368895488787664,0.015,0.193,1.63616059814111e-06,H2-KE6
FBXO3,9.60843494005115e-11,-0.174656128328731,0.022,0.154,1.6522664722912e-06,FBXO3
SPSB1,9.71711752128806e-11,0.31764852223227,0.127,0.157,1.67095552896069e-06,SPSB1
GGH,9.75597637399616e-11,-0.113663090472753,0.045,0.164,1.67763769727238e-06,GGH
THUMPD1,9.80786472375072e-11,-0.12428279618975,0.037,0.168,1.68656041789617e-06,THUMPD1
CASP1,9.84064763284727e-11,-0.232560999069223,0.022,0.171,1.69219776694442e-06,CASP1
HSPBAP1,9.87586709353722e-11,0.253035666396282,0.082,0.115,1.69825410540466e-06,HSPBAP1
CAML,9.91985345957974e-11,-0.0200997394667786,0.037,0.13,1.70581800090933e-06,CAML
POP4,9.92708274760284e-11,-0.290406483906556,0.022,0.191,1.70706114927778e-06,POP4
DENR,1.02076894913977e-10,-0.25555425909382,0.037,0.202,1.75531428494075e-06,DENR
DDX41,1.02369514618805e-10,-0.0646961023440525,0.045,0.161,1.76034617338497e-06,DDX41
SNAPC2,1.02620296780093e-10,-0.0862684529741059,0.015,0.104,1.76465862343048e-06,SNAPC2
CTNNBL1,1.04728893311478e-10,-0.243476172348498,0.03,0.193,1.80091804938418e-06,CTNNBL1
EIF2AK1,1.08171174412405e-10,0.0079755908428138,0.09,0.205,1.86011151519572e-06,EIF2AK1
YRDC,1.0888085815836e-10,-0.329166808277011,0.022,0.2,1.87231523689115e-06,YRDC
EXOSC4,1.08968717429715e-10,-0.282334059552087,0.007,0.158,1.87382606492137e-06,EXOSC4
TNFRSF18,1.09582067061147e-10,-0.187594473707999,0.037,0.184,1.88437322518348e-06,TNFRSF18
FDX1L,1.117743659929e-10,-0.348895588154282,0.015,0.187,1.92207199761391e-06,FDX1L
POLR3K,1.11802366860347e-10,-0.157255883013289,0.037,0.175,1.92255350053052e-06,POLR3K
INTS8,1.1258732595054e-10,0.194977308827169,0.082,0.131,1.93605165704548e-06,INTS8
CERK,1.1308745344726e-10,0.259488008419146,0.119,0.161,1.94465184947908e-06,CERK
OXSR1,1.13813125153993e-10,0.0995670358313915,0.06,0.132,1.95713050014807e-06,OXSR1
PIK3R6,1.14192499232545e-10,0.45532054212891,0.067,0.129,1.96365421680284e-06,PIK3R6
RNF214,1.16364672492194e-10,0.116227122252657,0.067,0.144,2.00100690817577e-06,RNF214
NCKIPSD,1.16585187307502e-10,0.142345738721995,0.082,0.141,2.0047988809398e-06,NCKIPSD
ABHD6,1.16666051023262e-10,0.17241318857954,0.082,0.125,2.00618941339602e-06,ABHD6
TFPT,1.16678796844766e-10,-0.187240040921266,0.022,0.16,2.00640859054259e-06,TFPT
RFX5,1.1996770125518e-10,0.121043525104684,0.052,0.111,2.06296459078408e-06,RFX5
GNPDA2,1.22743824934969e-10,-0.162075652463728,0.03,0.161,2.11070281358173e-06,GNPDA2
FAM3A,1.23544199714587e-10,-0.00119478057293107,0.03,0.111,2.12446605829204e-06,FAM3A
NCAPD3,1.23750163442912e-10,0.205159292082077,0.082,0.121,2.12800781056431e-06,NCAPD3
SURF2,1.26480888550586e-10,-0.158889949765235,0.007,0.117,2.17496535951588e-06,SURF2
JADE1,1.28611128399751e-10,-0.0149730205572349,0.03,0.117,2.21159696396213e-06,JADE1
0610037L13RIK,1.29357282512892e-10,-0.291112295239222,0.007,0.158,2.22442783009169e-06,0610037L13RIK
SIKE1,1.29821563867011e-10,-0.131191610534906,0.052,0.192,2.23241161225712e-06,SIKE1
TOPORS,1.30109251973532e-10,0.032469099550491,0.06,0.158,2.23735869693685e-06,TOPORS
CARHSP1,1.30192277835095e-10,-0.178613469232679,0.06,0.215,2.23878640965229e-06,CARHSP1
SUV39H1,1.32697116066729e-10,0.20595181007018,0.075,0.115,2.28185960788347e-06,SUV39H1
NCOA7,1.33428681036077e-10,0.476366453212553,0.403,0.474,2.29443959909638e-06,NCOA7
NAB1,1.36111701738249e-10,0.0152522228214947,0.045,0.139,2.34057682309093e-06,NAB1
ZDHHC7,1.36931663393497e-10,0.143086532600765,0.052,0.103,2.35467688371458e-06,ZDHHC7
TMEM222,1.3707033428835e-10,-0.0882084687687045,0.045,0.165,2.35706146842247e-06,TMEM222
LRIG2,1.37275169899403e-10,0.520226456797741,0.104,0.047,2.36058382159014e-06,LRIG2
PLEKHO2,1.37298340443593e-10,0.130269940628695,0.127,0.218,2.36098226226802e-06,PLEKHO2
NFIC,1.38321245748677e-10,-0.252922305465203,0.022,0.174,2.37857214189426e-06,NFIC
LETM2,1.40213019033478e-10,0.101691417125678,0.052,0.114,2.41110307529969e-06,LETM2
TBP,1.41203420719854e-10,0.229523035404839,0.09,0.114,2.42813402269861e-06,TBP
ZFP263,1.4145403232052e-10,0.383765386218149,0.134,0.14,2.43244353978366e-06,ZFP263
TMEM11,1.41897467271339e-10,-0.192089698104839,0.022,0.164,2.44006884719795e-06,TMEM11
IDI1,1.42009868778763e-10,0.373866144044131,0.388,0.508,2.44200170351961e-06,IDI1
PABPC4,1.42364436840766e-10,-0.0934518639616074,0.037,0.156,2.44809885591381e-06,PABPC4
WBP1L,1.44366751168579e-10,0.19048462466176,0.06,0.115,2.48253065309489e-06,WBP1L
TMEM242,1.44390543487908e-10,-0.289732711262615,0.022,0.189,2.48293978581807e-06,TMEM242
TNFRSF4,1.48899127564074e-10,-0.12107352106975,0.224,0.436,2.56046939759181e-06,TNFRSF4
CARNMT1,1.49819897613267e-10,0.103679823633779,0.067,0.139,2.57630295935773e-06,CARNMT1
NFYB,1.50503722236834e-10,-0.120536561947395,0.03,0.152,2.5880620075846e-06,NFYB
IL7R,1.51429924381344e-10,0.107161028841423,0.239,0.408,2.60398897966159e-06,IL7R
SNX4,1.5368033712154e-10,-0.203682143720222,0.067,0.233,2.64268707714201e-06,SNX4
GALNT7,1.55217951074487e-10,0.501131886779899,0.104,0.099,2.66912788667689e-06,GALNT7
ARRDC3,1.55869479423545e-10,0.279993803312708,0.06,0.103,2.68033156816728e-06,ARRDC3
RSAD2,1.56010412111186e-10,0.912449213629202,0.164,0.138,2.68275504666395e-06,RSAD2
PRKRA,1.56161942057732e-10,-0.0125684524620907,0.06,0.161,2.68536075562476e-06,PRKRA
CKS2,1.59065369745492e-10,-0.507235124158687,0.022,0.214,2.73528809814349e-06,CKS2
NEBL,1.59838961236953e-10,0.438541449343281,0.097,0.109,2.74859077743065e-06,NEBL
SLC14A1,1.61690336151974e-10,-0.0942264666301894,0.067,0.211,2.78042702046935e-06,SLC14A1
ORC3,1.62122469640999e-10,-0.0697837180834784,0.037,0.149,2.78785798794662e-06,ORC3
PPA1,1.63031229655696e-10,0.0276828314172556,0.045,0.121,2.80348502515935e-06,PPA1
ZFP444,1.63736379401089e-10,-0.183120912442463,0.015,0.141,2.81561078018113e-06,ZFP444
SMPDL3A,1.63907505905941e-10,0.0290706385547054,0.104,0.228,2.81855347155855e-06,SMPDL3A
IRAK1,1.64408690685296e-10,-0.144887129234251,0.03,0.155,2.82717184502435e-06,IRAK1
HNRNPA0,1.6607412224413e-10,-0.356684362803482,0.015,0.192,2.85581060611005e-06,HNRNPA0
BCL9L,1.66962082402688e-10,-0.0960687665371314,0.037,0.155,2.87107996899662e-06,BCL9L
GTF2E1,1.67369240231447e-10,0.0451941043377479,0.045,0.114,2.87808145501996e-06,GTF2E1
LSM10,1.67380966458122e-10,-0.275137871251982,0.022,0.184,2.87828309921386e-06,LSM10
FAM46C,1.67914317966402e-10,-0.222426070942729,0.097,0.278,2.88745461175025e-06,FAM46C
CFP,1.68692321059484e-10,0.433115048862027,0.373,0.516,2.90083315293888e-06,CFP
CSF2RB2,1.69811823870788e-10,0.317235615988032,0.119,0.166,2.92008412328206e-06,CSF2RB2
LRRC42,1.70908118300761e-10,-0.205118599644989,0.037,0.189,2.93893600229989e-06,LRRC42
ACKR3,1.73391661914044e-10,0.759111647930959,0.172,0.175,2.98164301827389e-06,ACKR3
TAF1C,1.75991048014144e-10,0.0962887398296741,0.045,0.107,3.02634206165122e-06,TAF1C
PPIH,1.76610825916893e-10,-0.266492961804722,0.022,0.179,3.03699976246689e-06,PPIH
SLC22A15,1.78307044417858e-10,0.111643891063789,0.06,0.122,3.06616793580949e-06,SLC22A15
CEP295,1.7916343201502e-10,0.260873062069317,0.097,0.117,3.08089437693028e-06,CEP295
SSBP4,1.80901850973534e-10,-0.100813072826057,0.022,0.127,3.11078822934089e-06,SSBP4
NICN1,1.81068754589489e-10,-0.182102307875848,0.045,0.193,3.11365830392085e-06,NICN1
FGR,1.834035833122e-10,0.0593921405377254,0.06,0.164,3.1538080186366e-06,FGR
PEX6,1.83793793621575e-10,0.0783100907934666,0.045,0.117,3.16051807511661e-06,PEX6
COX11,1.85373263756267e-10,0.164707903183138,0.075,0.127,3.18767864355277e-06,COX11
THOC1,1.86172258996376e-10,0.0412703447124892,0.037,0.12,3.20141816570168e-06,THOC1
STARD3,1.8668507734546e-10,0.0814634276543102,0.052,0.114,3.21023659003253e-06,STARD3
PLSCR3,1.89243166613499e-10,-0.357567515616487,0.015,0.187,3.25422549308573e-06,PLSCR3
RFC4,1.8975275059814e-10,-0.23316912861938,0.022,0.172,3.26298829928561e-06,RFC4
GINS4,1.90083624683512e-10,-0.27576054517604,0.03,0.196,3.26867801005766e-06,GINS4
GTF2I,1.90872626835668e-10,-0.0527161777060953,0.075,0.204,3.28224569106615e-06,GTF2I
LDB1,1.9426620398744e-10,-0.00748602257584718,0.045,0.134,3.34060164376802e-06,LDB1
BC003965,1.98091357586234e-10,-0.137566965117213,0.03,0.153,3.40637898505287e-06,BC003965
FAM3C,1.98420274177543e-10,-0.0715673338947982,0.015,0.111,3.41203503475703e-06,FAM3C
MRPL10,1.98998566012011e-10,-0.239039546398454,0.015,0.161,3.42197934114255e-06,MRPL10
TMEM165,1.9947463689443e-10,-0.105565964106948,0.06,0.191,3.43016585603661e-06,TMEM165
MOGS,1.99777239085065e-10,0.237997789419107,0.082,0.119,3.43536940330678e-06,MOGS
TOB1,2.00791379581105e-10,0.0931369786657555,0.082,0.167,3.45280856327669e-06,TOB1
CEP112,2.01483313422936e-10,0.25732624262214,0.112,0.132,3.46470705762081e-06,CEP112
MCM7,2.0615241234163e-10,-0.132037319476865,0.045,0.181,3.54499688262667e-06,MCM7
KARS,2.12858945501329e-10,-0.344251865709629,0,0.15,3.66032242684086e-06,KARS
PPP2R5D,2.12858945501354e-10,-0.323282972876708,0,0.15,3.66032242684128e-06,PPP2R5D
RPE,2.22897429042257e-10,0.19818513909824,0.097,0.138,3.83294418981064e-06,RPE
BUD13,2.26665890392336e-10,0.0297650092001817,0.037,0.119,3.89774665118661e-06,BUD13
ARSB,2.27125708979599e-10,0.273655062553633,0.09,0.12,3.90565369161318e-06,ARSB
BMS1,2.28264616926963e-10,-0.0455186035559274,0.037,0.138,3.92523835267606e-06,BMS1
TMEM183A,2.30294948371172e-10,-0.0236469816636557,0.06,0.161,3.96015193219067e-06,TMEM183A
HIST1H1C,2.30359475359524e-10,-0.493832877679531,0.052,0.254,3.96126153828238e-06,HIST1H1C
BTG2,2.30399038306159e-10,-0.440126900734288,0.604,0.85,3.96194186271271e-06,BTG2
PEX7,2.32771834729799e-10,-0.0666734214437846,0.052,0.168,4.00274447001363e-06,PEX7
TMEM70,2.35251191498314e-10,-0.260168720993404,0.037,0.206,4.04537948900501e-06,TMEM70
ANKFY1,2.35297035237605e-10,0.273299059554496,0.097,0.134,4.04616781794586e-06,ANKFY1
ZFP385A,2.3953927434788e-10,-0.353608436989386,0.015,0.187,4.11911736168614e-06,ZFP385A
TBK1,2.42647864107646e-10,0.16781337265692,0.09,0.141,4.17257267119509e-06,TBK1
USP39,2.45526327692957e-10,-0.199827485939876,0.03,0.173,4.22207073100809e-06,USP39
RSPH3A,2.4656061693766e-10,-0.0473345129882405,0.03,0.122,4.23985636886001e-06,RSPH3A
SNX27,2.47559432837879e-10,0.0837203955141659,0.037,0.106,4.25703200708017e-06,SNX27
SMIM15,2.49272866583962e-10,-0.214320741029327,0.007,0.136,4.28649621377781e-06,SMIM15
ARHGEF9,2.50884886145326e-10,0.0950432002947328,0.045,0.125,4.31421650215503e-06,ARHGEF9
APOL10B,2.57125152837216e-10,0.101570860152032,0.06,0.13,4.42152412818876e-06,APOL10B
1110065P20RIK,2.58213818154075e-10,-0.343093739117723,0.022,0.198,4.44024481697748e-06,1110065P20RIK
TMEM154,2.6056235803502e-10,0.280204676262085,0.104,0.142,4.48063030877021e-06,TMEM154
AAAS,2.60628369835992e-10,-0.00989347645248606,0.037,0.148,4.48176544769972e-06,AAAS
FAM173B,2.61304846283155e-10,-0.127810627150623,0.037,0.16,4.49339813668513e-06,FAM173B
HARS,2.62965797052201e-10,-0.152311665135837,0.045,0.184,4.52195984610965e-06,HARS
DUSP5,2.64807513537797e-10,0.0671935759334166,0.552,0.737,4.55363000279596e-06,DUSP5
NIT1,2.65602029833166e-10,-0.140529330436487,0.037,0.171,4.56729250501113e-06,NIT1
SUGP1,2.6773357035473e-10,0.00474483746961968,0.052,0.15,4.60394647581994e-06,SUGP1
IPO8,2.69155559365648e-10,0.134857507192787,0.06,0.117,4.62839899885168e-06,IPO8
PQLC3,2.70939995474593e-10,0.027664057066289,0.067,0.157,4.6590841621811e-06,PQLC3
ZFP560,2.73519855145423e-10,-0.188904188145028,0.015,0.139,4.7034474290807e-06,ZFP560
PPP1R16A,2.76440454942257e-10,-0.27493879938501,0.03,0.197,4.75367006318706e-06,PPP1R16A
ULK2,2.776891854108e-10,0.393714507627108,0.104,0.091,4.77514323232412e-06,ULK2
HEXB,2.78259677571092e-10,-0.0709973464700531,0.037,0.144,4.78495341551249e-06,HEXB
MAPKAPK3,2.82367704670718e-10,0.0199808412795238,0.052,0.142,4.85559504951767e-06,MAPKAPK3
GOLGA3,2.90057998632283e-10,0.237444597911721,0.097,0.124,4.98783734448074e-06,GOLGA3
TAF6,2.93419368579374e-10,-0.121011722350691,0.015,0.144,5.04563946209092e-06,TAF6
MIIP,2.93506154698741e-10,0.0402284127725246,0.037,0.109,5.04713183619955e-06,MIIP
AP1G2,2.94841459555511e-10,-0.132250513869126,0.037,0.165,5.07009373851656e-06,AP1G2
TAGAP,2.9913644248713e-10,-0.0894368506882051,0.119,0.282,5.14395026500869e-06,TAGAP
ZFP593,3.01931300049915e-10,-0.173014849802584,0.037,0.173,5.19201063565834e-06,ZFP593
TRAPPC13,3.03506619727564e-10,0.0481794634508186,0.037,0.108,5.21909983283519e-06,TRAPPC13
