p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.00244626573413103,0.201901839948601,0.194,0.178,1,5,DHRS7
0.00244881177711603,0.0059590430768135,0.245,0.321,1,5,IAH1
0.00245094015189651,-0.259635437767604,0.082,0.203,1,5,DDAH2
0.00245219283748338,-0.0943599213650017,0.041,0.113,1,5,IFT88
0.00245995871806566,-0.0330061409766984,0.112,0.194,1,5,TSC22D2
0.00246007850828439,0.0579599416263369,0.224,0.269,1,5,ARRDC1
0.00246849380922788,-0.0158663485316191,0.061,0.116,1,5,INIP
0.00247465117381142,0.0638404006151359,0.143,0.184,1,5,ZMPSTE24
0.00247746792395648,0.141565842925875,0.184,0.186,1,5,SP3
0.00248121895376082,0.0247024607611604,0.143,0.198,1,5,PABPN1
0.00249487070638499,0.195564138598199,0.102,0.084,1,5,MINPP1
0.00249526378130004,-0.112658399955041,0.071,0.165,1,5,GPATCH2L
0.00249731583009039,0.0223127459490676,0.296,0.374,1,5,ZFP207
0.00249989009845699,0.0671541441445709,0.316,0.377,1,5,SMG1
0.00250033713873431,-0.100691158292229,0.224,0.335,1,5,C1D
0.00250523315985313,0.106325594267634,0.163,0.191,1,5,NUP214
0.00250535841044003,0.0102192475039359,0.245,0.315,1,5,UBA7
0.0025057396153921,0.0383706743036073,0.163,0.207,1,5,DCTN5
0.0025189625560322,0.181757675388173,0.102,0.072,1,5,ECE1
0.00252397677025114,-0.0510559642440068,0.143,0.225,1,5,GATAD2A
0.00253324663506398,0.245594832372513,0.102,0.051,1,5,TEF
0.00253468800491524,-0.0387907906370358,0.235,0.326,1,5,MYDGF
0.00253509900744124,0.0289824840016509,0.143,0.191,1,5,REXO1
0.00254556257369591,0.0729966756137991,0.122,0.155,1,5,SPIN1
0.00255157443561515,-0.118691374796859,0.071,0.16,1,5,ACBD5
0.00255449508590592,0.0936757762656884,0.092,0.109,1,5,LCMT1
0.00256171685076387,-0.15637805251596,0.173,0.299,1,5,VPS52
0.00256344706961912,-0.203475452925975,0.031,0.122,1,5,OPRD1
0.00258184530512206,-0.0150544696050063,0.061,0.118,1,5,AMMECR1L
0.0025869292058273,0.176937790347431,0.102,0.085,1,5,ABHD4
0.00260445172846655,0.0364076657829824,0.418,0.499,1,5,DOCK8
0.00260899597800358,0.0590959502303818,0.112,0.148,1,5,AFG3L1
0.00261174816417558,-0.105604437820732,0.071,0.16,1,5,FAIM
0.00261747068347242,0.182308311238081,0.296,0.281,1,5,CUTA
0.00261815242201515,-0.213906435162076,0.031,0.13,1,5,LHPP
0.00263035898762292,-0.208510963940307,0.031,0.125,1,5,NMT2
0.00263223878140412,0.0145435182568495,0.143,0.21,1,5,DYNLT3
0.00263505842266778,-0.0897568435571651,0.122,0.217,1,5,CAND1
0.00263618099633107,0.0648763817265275,0.235,0.29,1,5,ACAT1
0.00264079183807571,-0.327687675075013,0.143,0.291,1,5,GUSB
0.00266522306810834,-0.771816792901344,0.663,0.783,1,5,CRIP1
0.00266586975439393,-0.17728354393199,0.153,0.281,1,5,DERL2
0.00268002155892327,0.083999751670715,0.061,0.104,1,5,SIDT2
0.00268042494214993,0.0626110581619471,0.143,0.184,1,5,NDE1
0.00268483865812128,-0.0129701945586144,0.071,0.126,1,5,YARS
0.0026849019587087,-0.187925238753537,0.061,0.167,1,5,SPNS3
0.00268502500281702,0.311091957430873,0.531,0.546,1,5,CSTB
0.00268760442764198,0.0530994168433618,0.194,0.252,1,5,CLNS1A
0.00269401454960741,-0.212447219640449,0.041,0.147,1,5,SMG5
0.00271074576861293,-0.176958799255446,0.061,0.166,1,5,NUDT5
0.00271261095343428,-0.335345005530964,0.153,0.304,1,5,SMC2
0.00271301107801319,-0.0793990907016155,0.092,0.185,1,5,RNGTT
0.0027157564162806,-0.163109210918214,0.204,0.338,1,5,LEPROT
0.00272209341237116,0.114423318826463,0.276,0.303,1,5,ATXN2L
0.00273040142247114,0.0845971491808244,0.153,0.186,1,5,FAM98B
0.00273591531136543,0.24526892542386,0.122,0.079,1,5,CCDC9
0.0027367960160131,-0.0500894497687841,0.041,0.103,1,5,RPTOR
0.00274087164369333,-0.096980702605508,0.173,0.281,1,5,EED
0.00274493115933346,0.00911563362268936,0.061,0.108,1,5,TMEM29
0.0027494930393079,-0.0539484981926427,0.051,0.117,1,5,TTF1
0.00275713267975143,0.152371237972108,0.133,0.132,1,5,ZFP110
0.00276587618963244,0.177957986976973,0.133,0.117,1,5,PPA2
0.00277146154219383,-0.280832356204406,0.02,0.114,1,5,BTLA
0.00277825155176227,-0.269906485117343,0.041,0.15,1,5,NCALD
0.00278071086017575,0.062170107525292,0.112,0.15,1,5,BPNT1
0.00278267564051107,0.104274527572921,0.184,0.209,1,5,RCE1
0.00278477911859758,0.128706089304363,0.133,0.145,1,5,TXLNA
0.00278633574741203,-0.20018755953718,0.173,0.309,1,5,NSMCE2
0.00279053524458831,-0.326854351069,0.847,0.928,1,5,ARPC2
0.00279302213803592,-0.121885487669102,0.102,0.204,1,5,ZCCHC7
0.00279394181959577,-0.0822983818257842,0.143,0.242,1,5,CKLF
0.00279410639372897,-0.185504329456912,0.051,0.154,1,5,AP1B1
0.00279671704368106,0.056060030125596,0.265,0.34,1,5,HNRNPH2
0.00279774467401278,-0.121015158983905,0.092,0.186,1,5,PLEKHG2
0.00279893707002343,-0.0782009428917655,0.061,0.137,1,5,PSMG3
0.00279989906216945,0.140511257293969,0.429,0.483,1,5,TCEA1
0.00280455106387953,-0.237681677553926,0.122,0.254,1,5,SLC35B4
0.00281419622013487,-0.27168243946328,0.061,0.18,1,5,RUBCN
0.00282599077156744,-0.202829087532332,0.02,0.112,1,5,TCP11L1
0.0028297743723391,0.0582029171745467,0.112,0.141,1,5,HDHD2
0.00283292945971502,0.250438817398793,0.184,0.134,1,5,NOTCH2
0.00283773738441468,0.0672551320861859,0.153,0.195,1,5,N4BP2L1
0.00283824361591876,0.0761640675482482,0.163,0.211,1,5,IWS1
0.00284469552514411,0.0751835879663995,0.235,0.281,1,5,TWISTNB
0.00286626723518513,0.13596245958142,0.163,0.167,1,5,RAB26
0.00286665954287538,0.0279868922267011,0.071,0.109,1,5,ZNHIT3
0.00286788271428577,0.197150925451976,0.153,0.132,1,5,AIG1
0.0028865140445011,0.311125815340331,0.194,0.11,1,5,GBP8
0.00288815610301244,-0.136357776330695,0.041,0.129,1,5,ZFP296
0.00289787112565933,-0.0962459672399937,0.061,0.147,1,5,TMEM251
0.00289840718331771,-0.0606075164914561,0.051,0.118,1,5,PGPEP1
0.00290297546996078,-0.0265782264955002,0.153,0.231,1,5,VAPB
0.00290573840225494,-0.122227699938058,0.031,0.112,1,5,PPWD1
0.00290739350340157,0.120099861351904,0.112,0.125,1,5,UNC45A
0.0029095618879669,-0.0674371772676817,0.071,0.146,1,5,TET2
0.00291318750111441,0.106229486016708,0.214,0.235,1,5,SCARB2
0.00291881902246712,0.00955479413855709,0.061,0.104,1,5,TOMM6
0.00292919437340691,-0.0539902460986008,0.214,0.305,1,5,GTF2F1
0.00293648123988372,-0.0849360437853014,0.082,0.161,1,5,IRAK1
0.00294152322279811,0.148154260596548,0.235,0.244,1,5,MFAP1B
0.00294561970745542,0.0463210186470324,0.459,0.539,1,5,DNAJA2
0.00294977967932876,0.166067043520216,0.112,0.118,1,5,TGFBR1
0.00295480378225482,-0.131509629330922,0.061,0.153,1,5,SLC25A38
0.00295736063535791,-0.0942283254900491,0.173,0.278,1,5,CDV3
0.00295774108382776,0.131890755299297,0.112,0.111,1,5,SLC38A9
0.00295782519753629,-0.0120948394826808,0.082,0.134,1,5,ADPRHL2
0.00295938382555125,0.00803121410651086,0.184,0.251,1,5,CNOT1
0.00298418881602765,-0.0594231638917152,0.133,0.213,1,5,TPGS1
0.00299315543516352,-0.0896858110784586,0.153,0.261,1,5,DCAF11
0.00299748008572339,0.0612513650229534,0.133,0.183,1,5,AHR
0.00300060944081149,-0.159134517586127,0.071,0.176,1,5,MARK3
0.0030006201860047,0.132737485247294,0.143,0.171,1,5,ODF2
0.00300225572679586,0.0752803602148797,0.214,0.254,1,5,HADH
0.00302749797084996,-0.114785939310957,0.306,0.431,1,5,DNAJC19
0.00303047297620794,-0.0380904502199659,0.582,0.72,1,5,SRSF3
0.00304549469375442,-0.0693087519827144,0.245,0.355,1,5,TMEM256
0.00304690535756348,-0.161365894544765,0.122,0.242,1,5,IST1
0.00306031895688221,-0.351299601066478,0.02,0.112,1,5,DSG1B
0.00306150053326558,-0.416400411612598,0.082,0.209,1,5,IFI27L2A
0.00306266053933314,-0.140307956861768,0.112,0.219,1,5,NCSTN
0.00306438840651553,-0.140171583876922,0.133,0.244,1,5,GPR157
0.00307083698626688,0.0658309893054572,0.224,0.261,1,5,FNBP4
0.00307325963285502,-0.17663268220385,0.153,0.281,1,5,SUCLA2
0.0030787877044753,0.329326135980346,0.806,0.739,1,5,FYB
0.00308461537475266,-0.053530188525772,0.051,0.113,1,5,PHOSPHO2
0.00308780110784624,-0.0235750447514086,0.071,0.129,1,5,FAM118B
0.00309262241055253,0.223055702228741,0.163,0.148,1,5,ARHGEF3
0.00309548841649268,0.0174391723361634,0.204,0.271,1,5,SHARPIN
0.00309856988005317,0.0862915816154544,0.102,0.133,1,5,LMBR1L
0.00311298414937053,-0.0952164849064977,0.204,0.315,1,5,DYNLT1B
0.00312402769045224,0.0631657954333486,0.133,0.176,1,5,RAB32
0.00315093422287495,0.113943230366533,0.153,0.169,1,5,MRPS35
0.00315467691715749,0.0632363226587606,0.122,0.154,1,5,MAIP1
0.00317757062353741,-0.072073514360012,0.449,0.577,1,5,CHMP2A
0.00318401697709888,0.222445548996502,0.204,0.167,1,5,FBRS
0.00318659749295468,-0.125301532463811,0.031,0.107,1,5,L3MBTL3
0.00319049845702243,-0.338201019793491,0.082,0.21,1,5,MAGED1
0.00320973120586784,0.069680201543987,0.357,0.432,1,5,NFKB1
0.00321064764656191,0.116544159566327,0.122,0.133,1,5,DMAP1
0.00321254342074383,0.140352039919037,0.204,0.22,1,5,MORC3
0.0032200531938819,-0.108309411446155,0.061,0.147,1,5,PYURF
0.00322345070587114,-0.309619731001267,0.061,0.173,1,5,AIF1L
0.0032291824208004,0.0084807107778675,0.112,0.164,1,5,CYP4F13
0.00323385945668618,-0.217080668913704,0.051,0.161,1,5,DSTYK
0.00324111992466487,-0.169198846284991,0.092,0.201,1,5,ABCG1
0.00325688626615895,-0.0122419976605252,0.122,0.181,1,5,VAV2
0.00325974260884926,-0.0590452637182754,0.143,0.231,1,5,ITCH
0.0032597975101959,0.258243954737501,0.122,0.097,1,5,FAM160B1
0.00326934386201105,-0.237265193244973,0.082,0.205,1,5,HAGHL
0.00327099043798742,-0.0203422579863623,0.071,0.125,1,5,POLDIP2
0.00327544585799917,-0.188934958099459,0.02,0.108,1,5,METTL2
0.00328612102201699,-0.0895387158000442,0.173,0.276,1,5,LAMTOR3
0.00330096051618542,0.214299422789837,0.153,0.129,1,5,TMUB2
0.00330760656110036,-0.20186408102781,0.071,0.182,1,5,ORC6
0.00331365444751376,0.25580651693546,0.286,0.258,1,5,KDM5B
0.00331413592480456,-0.136803498626286,0.041,0.125,1,5,PFN2
0.00334394973032039,-0.115945612567588,0.092,0.185,1,5,2310035C23RIK
0.0033475496196492,-0.207288192341535,0.133,0.256,1,5,FAM76A
0.00335297312494197,0.266430500611422,0.153,0.092,1,5,SIPA1
0.00335487068731299,-0.0490956203827133,0.071,0.138,1,5,NFS1
0.00335660765426215,-0.0995172467375841,0.071,0.158,1,5,PPP2R5D
0.00336490551905445,-0.0523811500020754,0.061,0.136,1,5,NUMB
0.00336738225138738,0.268311787287164,0.143,0.064,1,5,PLIN2
0.00338436603795801,-0.203004926929389,0.133,0.26,1,5,PARP4
0.00338514205844573,0.120266916437781,0.112,0.118,1,5,DYM
0.00339165095744568,-0.0659547571755219,0.571,0.697,1,5,CAPNS1
0.00339589403495222,-0.90597085744414,0.031,0.127,1,5,HIST1H1B
0.00339683407976768,0.195580391507542,0.99,0.995,1,5,RPL18
0.00339833733073381,0.0194374795454243,0.173,0.236,1,5,ZFP511
0.00340208604882235,-0.044179712561195,0.327,0.434,1,5,SMARCA2
0.0034036040729348,-0.258306172485626,0.102,0.235,1,5,RBBP8
0.00341376421034928,-0.0641906094398846,0.082,0.164,1,5,ZFP280D
0.00343185917017547,-0.133785740870346,0.041,0.124,1,5,CSTF2T
0.00344151709191979,-0.0263746332642814,0.112,0.192,1,5,NOP14
0.00346201823180334,-0.0222219912528908,0.071,0.126,1,5,SLC22A15
0.00346309188490962,0.0154611757314306,0.061,0.109,1,5,TNFRSF10B
0.00347369016927388,0.123027480057392,0.265,0.293,1,5,UBR4
0.00347761008637406,-0.136111127079733,0.051,0.141,1,5,PTRHD1
0.00349250175719399,-0.0543849136864082,0.051,0.115,1,5,BRWD1
0.00349446168491672,-0.209213078785675,0.02,0.111,1,5,CTC1
0.00350075175479934,-0.127493287380699,0.204,0.319,1,5,RFTN1
0.00350922546531847,0.175671606239803,0.163,0.149,1,5,CIR1
0.00351206961894874,0.0555156601722174,0.245,0.285,1,5,PPP1R35
0.00352344842940728,-0.181541098743726,0.133,0.253,1,5,PCIF1
0.00353518456100604,0.0736093993355418,0.102,0.12,1,5,TMX2
0.0035361299206646,0.0812573667661432,0.102,0.118,1,5,COQ5
0.00354072243878239,0.252558207386275,0.102,0.03,1,5,HOPX
0.00354489491241484,0.0446360418767321,0.204,0.252,1,5,HIBADH
0.00354507892021698,0.0738464713394494,0.163,0.195,1,5,PPP2R5C
0.00354822781669075,-0.123305375602876,0.041,0.122,1,5,KLHL5
0.00355232321397859,-0.233927294003311,0.031,0.129,1,5,HAUS5
0.00355317682867926,0.258842698935162,0.184,0.115,1,5,WHRN
0.00356174623846173,-0.0924237616492579,0.041,0.111,1,5,SNAPC2
0.00356356292772268,0.0880041772756044,0.163,0.186,1,5,ZFP277
0.00356656525463497,-0.155076916726931,0.102,0.207,1,5,ARFGAP3
0.00356833275716805,0.161042803307847,0.133,0.125,1,5,CEP164
0.00356991294378245,-0.104433909623828,0.796,0.909,1,5,RPL35A
0.00360399011308923,-0.0253190318032046,0.306,0.408,1,5,TMED5
0.0036171060555608,-0.157256399392502,0.041,0.129,1,5,CTPS2
0.00361755287952901,-0.0375176735483537,0.071,0.133,1,5,C2CD3
0.00362399223115074,-0.2317353488073,0.561,0.722,1,5,AKR1A1
0.00363117790200632,-0.066075906078613,0.041,0.104,1,5,BTBD2
0.00363218062640402,-1.02058929105103,0.622,0.74,1,5,TUBA1B
0.00363354212209337,0.0308577849967109,0.163,0.227,1,5,APOPT1
0.00366659808089212,-0.216891225123797,0.082,0.199,1,5,AP1G1
0.00368553917789408,0.0789072106136865,0.133,0.165,1,5,TYK2
0.00368911689441012,-0.0879557656003821,0.143,0.235,1,5,ZFX
0.00370752530278294,0.0475458990945272,0.316,0.38,1,5,STXBP2
0.00371129334992678,0.0690311673020801,0.204,0.25,1,5,CYTH2
0.00371660249960162,0.0554294341132062,0.133,0.168,1,5,4833420G17RIK
0.0037369429036928,-0.149937451458354,0.092,0.194,1,5,LIN37
0.00375166548727535,0.203947862281861,0.102,0.043,1,5,FAAH
0.00376576354212754,0.155565701302066,0.184,0.169,1,5,LDAH
0.00377328912139632,-0.233185891169286,0.092,0.215,1,5,TPP1
0.00377743162296616,0.261080016461866,0.173,0.161,1,5,RIPK2
0.0037941178331313,-0.413898248206969,0.255,0.422,1,5,RNF115
0.00380771270870146,0.152573895050323,0.48,0.503,1,5,ADIPOR1
0.00381295242707582,-0.181360137594466,0.02,0.101,1,5,DIAPH3
0.00383630796234232,-0.0505808854203408,0.112,0.185,1,5,MED27
0.00383917962672325,-0.134107650310579,0.071,0.168,1,5,TDG
0.00384609849570628,0.10383372595971,0.092,0.104,1,5,PRKAB1
0.00385095172606328,-0.18602017657122,0.02,0.108,1,5,MORN1
0.00385767802445384,-0.27050516038005,0.724,0.86,1,5,PDE4B
0.00386190614342149,-0.160412079792208,0.52,0.67,1,5,UQCRFS1
0.00386530023700901,-0.12332040243824,0.031,0.107,1,5,PTPN4
0.00387213851734402,0.0416258398871767,0.102,0.134,1,5,MBTPS1
0.00387384353219117,-0.0722606060383322,0.061,0.134,1,5,PLPBP
0.00389461699679283,-0.117397276813198,0.102,0.2,1,5,ZHX1
0.00390103295860493,-0.187512954105732,0.031,0.123,1,5,HAAO
0.00390436121259872,-0.1900092112026,0.092,0.204,1,5,TARS
0.00392893043831978,-0.187777217478893,0.02,0.101,1,5,FHIT
0.00394006464035515,-0.155531722323792,0.255,0.386,1,5,DOK1
0.00394158635871572,-0.0397936685359204,0.204,0.283,1,5,EIF4E
0.00394542547070705,0.140200194327438,0.133,0.133,1,5,4921524J17RIK
0.00395117438891338,-0.104114835275089,0.214,0.322,1,5,NCOR2
0.00395694882392974,-0.190092707689338,0.041,0.136,1,5,SLC43A3
0.00396060892184685,-0.00622585025138689,0.112,0.164,1,5,POLR2D
0.00396631829726617,-0.258069138703788,0.969,0.987,1,5,RPS6
0.0039826251735796,0.141914527482186,0.224,0.253,1,5,ITGB2
0.00398854952255932,0.167207343468734,0.102,0.074,1,5,SHC1
0.00399235477214062,0.00391764059972277,0.163,0.23,1,5,MBD3
0.00399474606224423,0.188533505191843,0.153,0.134,1,5,TCEAL9
0.00400215218544502,-0.000600028692588905,0.194,0.267,1,5,NGDN
0.00400693212028933,0.0417922452275676,0.071,0.104,1,5,GM11808
0.00400909409612272,0.197393222775755,0.184,0.159,1,5,APAF1
0.00401112768003715,0.102574635706926,0.153,0.186,1,5,ZZEF1
0.00402669555216437,0.218591556889289,0.122,0.066,1,5,ZNRF2
0.0040330765395622,0.0892996646890269,0.112,0.129,1,5,AMN1
0.00403953123474289,0.118176234982205,0.163,0.184,1,5,MDFIC
0.00404571961178319,-0.101736802741624,0.051,0.128,1,5,PPIF
0.0040734390427655,-0.0219388530282507,0.061,0.124,1,5,ZFP318
0.00407447338980709,0.18487531782755,0.194,0.18,1,5,PLXNB2
0.00407642594229077,0.176960600713049,0.133,0.129,1,5,ASXL2
0.00407935239071837,0.0844431700436997,0.122,0.142,1,5,CRK
0.00408696486295921,-0.032054870194422,0.184,0.272,1,5,XIAP
0.00408768562379736,0.144806083579378,0.316,0.333,1,5,ELMO1
0.00413911265168363,0.107802200946919,0.112,0.119,1,5,PIK3CA
0.00414792921516353,-0.0724141022627667,0.102,0.186,1,5,ORAI3
0.00416241327988049,0.126766741161349,0.112,0.101,1,5,FRS2
0.00416487890573158,-0.0140475719336426,0.102,0.158,1,5,BC003965
0.00418452544585284,0.210168944937787,0.143,0.097,1,5,STIM2
0.00420009514161238,0.263395663230125,0.173,0.141,1,5,H2-OB
0.00420874196916684,-0.24896976784446,0.051,0.161,1,5,FBXW11
0.00423024275930956,-0.200959326974934,0.133,0.253,1,5,EBPL
0.00424707169610443,-0.00990831779762491,0.469,0.578,1,5,RANBP1
0.00424739445092863,-0.130364335855436,0.163,0.275,1,5,EI24
0.0042504021340154,0.0678455001826928,0.112,0.148,1,5,MRPS11
0.00425288702629617,-0.0447025687219212,0.173,0.262,1,5,SMARCC2
0.00425341700422242,0.00372668262836162,0.276,0.345,1,5,NDUFV1
0.00425857888043496,0.136287778096505,0.102,0.104,1,5,CDCA4
0.00426245656917357,0.219946181969764,0.163,0.115,1,5,SLC39A7
0.00427687728218173,0.0831922266796201,0.092,0.111,1,5,CENPQ
0.00428768540833648,0.0935333349837084,0.092,0.101,1,5,MRPS31
0.0043056286224718,-0.0877143541078478,0.571,0.707,1,5,YWHAQ
0.00430911538811792,0.299780825089429,0.816,0.779,1,5,EEF1D
0.00431608577697367,-0.221941154646343,0.092,0.213,1,5,EVA1B
0.00432951913169028,-0.154716962747913,0.602,0.747,1,5,PAFAH1B1
0.00433416767999666,0.207661362895901,0.194,0.152,1,5,WDR18
0.00433459980150632,-0.252168966637992,0.449,0.613,1,5,AP2S1
0.00434432716072737,-0.0710657879471013,0.214,0.311,1,5,UBR2
0.0043690231033884,-0.0494377091198193,0.133,0.214,1,5,NUDT3
0.00438824745902612,-0.0247652208839506,0.173,0.253,1,5,ERI1
0.00438866571255602,-0.130873995612845,0.031,0.11,1,5,MED6
0.00439545521694433,-0.0586654611148173,0.061,0.132,1,5,FBXO11
0.0043957442891194,0.0631460592579915,0.082,0.105,1,5,MOCS2
0.00440164002542216,0.0715573060845641,0.071,0.102,1,5,MEF2D
0.00440354203574595,0.042229740170757,0.449,0.532,1,5,SEC11A
0.00441832222077439,-0.00248181120673008,0.153,0.215,1,5,ZMYM2
0.00441889657535369,-0.0972960176931363,0.041,0.113,1,5,ZFP408
0.0044233543144883,0.0480520344780646,0.122,0.162,1,5,EXOSC4
0.00442468118349894,-0.0333638585114841,0.061,0.127,1,5,CLK2
0.00443187684015492,0.110962203190924,0.112,0.114,1,5,MCFD2
0.00443685721415808,-0.135220949253697,0.082,0.176,1,5,CNEP1R1
0.00443888686468011,0.124398116412323,0.194,0.213,1,5,IDH3A
0.00444292646848737,0.0529170908757434,0.112,0.152,1,5,STAM2
0.00444501137020453,0.0426334191474508,0.306,0.367,1,5,NDUFA10
0.00444535951708225,-0.0629537944719508,0.051,0.117,1,5,IRAK1BP1
0.00446957981020948,-0.051992217749083,0.082,0.151,1,5,ABCA3
0.00449142195390259,-0.139460042337919,0.143,0.249,1,5,UBL4A
0.00449392415196649,0.105389156595381,0.561,0.622,1,5,GLIPR1
0.00449403808764805,-0.190459440796475,0.031,0.125,1,5,TMEM18
0.00449608411672778,0.00347262944295701,0.184,0.246,1,5,TRPM7
0.00451793920141054,0.240993279476803,0.133,0.088,1,5,TMEM51
0.00452118098135744,-0.207161059638224,0.02,0.108,1,5,BBS9
0.00452386132289787,0.239991560200812,0.112,0.046,1,5,CAD
0.00453006784643346,-0.351493281955007,0.592,0.75,1,5,ICAM1
0.00454526057161535,-0.0468180095952974,0.061,0.122,1,5,GNPDA1
0.00455230422856714,-0.500319931407229,0.204,0.362,1,5,TUBB4B
0.00455908207839713,-0.0543338106670217,0.347,0.45,1,5,RBMS1
0.00457268314267787,-0.0593178588965948,0.143,0.233,1,5,BRD3
0.00457511376353298,-0.0183198889127545,0.133,0.204,1,5,ARL6IP6
0.00458169905273907,0.0549111892260288,0.204,0.249,1,5,ATG101
0.00459944842535116,-0.0887223470059101,0.041,0.11,1,5,EIF2AK2
0.00460095160598798,0.0473219480357628,0.357,0.426,1,5,UBA1
0.0046041307823156,-0.0154417471147861,0.082,0.14,1,5,IBTK
0.00460766831504188,-0.0968368688696201,0.143,0.239,1,5,JADE2
0.00460831091272272,0.104328719251744,0.214,0.26,1,5,ARL4A
0.00461808429433242,0.0220800678803408,0.163,0.218,1,5,TRAF7
0.00462544155362027,0.152402109786993,0.276,0.288,1,5,CBFB
0.00462699970288181,0.034716592792495,0.071,0.11,1,5,PAIP1
0.00463003490391043,0.0169426860953559,0.143,0.197,1,5,POP4
0.00464246619702049,0.0121958049290677,0.102,0.163,1,5,DR1
0.00465177419843001,0.0683114026265539,0.092,0.115,1,5,MGAT4A
0.00465723393455842,-0.144275404181257,0.051,0.139,1,5,D430042O09RIK
0.00466187577122985,-0.021442041303107,0.102,0.171,1,5,TMEM11
0.00466483861107463,-0.099415038714819,0.235,0.345,1,5,RASA2
0.00467001669798148,0.0283624207116659,0.092,0.143,1,5,MAP2K3
0.00467601095523601,-0.00330773660632749,0.061,0.111,1,5,TMEM205
0.00470137235586387,0.11533994251727,0.204,0.222,1,5,PAPD4
0.004701866317435,-0.181224782315698,0.122,0.239,1,5,CRELD2
0.00470341140725589,-0.0417694341034222,0.061,0.125,1,5,SMURF1
0.0047095465965367,0.0376378093567755,0.092,0.131,1,5,HSF1
0.00473311327219899,-0.196370157157083,0.153,0.278,1,5,FAM208A
0.00473320177600436,-0.21973371369225,0.143,0.276,1,5,USP1
0.00474604474843764,-0.0145809477959403,0.102,0.166,1,5,DBN1
0.00477500983521412,-0.192284586213636,0.051,0.148,1,5,PARD3B
0.00477520883814624,0.226845782355326,0.122,0.044,1,5,NFATC1
0.00477922972252198,-0.0973211520469762,0.051,0.125,1,5,RFC3
0.00477951646188017,0.124626122957808,0.143,0.147,1,5,PEX2
0.00479383014866312,0.201837590835934,0.143,0.138,1,5,NBR1
0.00480442620947978,0.283074824782517,0.143,0.062,1,5,LEF1
0.00481707606715663,0.202188196128973,0.122,0.095,1,5,IDE
0.00482651976626506,-0.064586695104906,0.173,0.265,1,5,MAZ
0.00483174469334199,-0.111086622565577,0.082,0.173,1,5,HACD2
0.00485001025159537,-0.151420406181081,0.071,0.168,1,5,DHX29
0.00485256716251243,-0.371104650695874,0.051,0.158,1,5,RBP1
0.00485774797669118,0.0601070336561367,0.173,0.224,1,5,CNOT7
0.00485916458077887,-0.156019008851303,0.071,0.168,1,5,HOXA7
0.00486063252910507,-0.205720441634296,0.214,0.353,1,5,SUPT20
0.00486313762505734,0.00724323614040229,0.102,0.153,1,5,AAAS
0.00486902256768551,-0.114170216573705,0.031,0.106,1,5,ZDHHC16
0.00488412601835552,0.273872366334735,0.163,0.096,1,5,NCF4
0.00489171946344882,0.0839234446716702,0.122,0.147,1,5,RPS19BP1
0.00489694779344104,-0.0170337972408287,0.224,0.312,1,5,KDM6A
0.00490758838553064,-0.124927448096126,0.082,0.173,1,5,INTS6
0.00495581410075318,-0.0301064615625773,0.143,0.214,1,5,ACOT9
0.00497255546684776,-0.339326685688196,0.071,0.19,1,5,MCM7
0.00497277805823945,0.173324032769298,0.163,0.168,1,5,OPA3
0.00498651681096925,0.100509618238595,0.102,0.108,1,5,ENOPH1
0.00500189007565857,0.135859841607028,0.122,0.139,1,5,SPRYD3
0.0050123271573465,-0.0215098203817636,0.102,0.161,1,5,ZRANB1
0.00502076811535002,0.03966283974706,0.092,0.125,1,5,ZFP771
0.00502149893220044,0.042402304474357,0.245,0.315,1,5,EPC1
0.00502600461121339,-0.0824870982251515,0.102,0.182,1,5,POLR3K
0.00503227582855693,-0.0434498084401226,0.071,0.13,1,5,DUS3L
0.00503338408620804,-0.370150354328559,0.133,0.273,1,5,SEMA6D
0.00505552435994143,0.116555263095628,0.153,0.162,1,5,ZCCHC8
0.00506544812189875,-0.471336874614129,0.429,0.598,1,5,GM26917
0.00507471928097194,-0.0201532167876404,0.296,0.392,1,5,SMC3
0.00507907181685597,-0.17879507748002,0.051,0.151,1,5,SENP3
0.00508182147259403,-0.179099053653023,0.031,0.119,1,5,CDC27
0.00509513710775888,0.168612371116919,0.173,0.165,1,5,STAT5B
0.00509525023031922,0.0869170000066335,0.133,0.147,1,5,AP2A1
0.0050953598473378,-0.170393823274265,0.051,0.147,1,5,MED17
0.00510030556532057,-0.165326338171551,0.122,0.235,1,5,SDHAF4
0.00512350550467885,-0.00611234259554982,0.102,0.168,1,5,RUVBL2
0.00513023541681624,-0.0107928598503479,0.112,0.171,1,5,PDCD7
0.00514586626093179,0.128734217175703,0.112,0.109,1,5,PYM1
0.00515132733938406,0.212353398525829,0.102,0.074,1,5,USB1
0.00515576766831153,0.185390784532517,0.122,0.081,1,5,EEF2KMT
0.00516042653273059,-0.103586788887501,0.041,0.115,1,5,LRCH4
0.00516929869071962,-0.260574421165645,0.561,0.721,1,5,WDR1
0.00517560968988378,0.205306375846878,0.214,0.175,1,5,TBPL1
0.00518768528558858,-0.0886047820478019,0.061,0.135,1,5,GRIPAP1
0.00519109943579097,-0.00721037329054863,0.296,0.376,1,5,MARCH7
0.00519674676934019,0.0855258350374529,0.245,0.285,1,5,PPP4R3A
0.00522216482790922,-0.203981143552337,0.153,0.282,1,5,FLNB
0.00522856207107801,0.0849728072405507,0.092,0.112,1,5,CCDC82
0.00525099753873446,-0.197995080166638,0.031,0.121,1,5,ERC1
