,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene_name
DKKL1,1.83479379181464e-08,-0.360406232937695,0,0.116,0.000315511140440445,DKKL1
LACC1,1.88012474420009e-08,-0.405963979449705,0.015,0.164,0.000323306251012648,LACC1
PDCD7,1.92086427397176e-08,0.118155597841061,0.075,0.123,0.000330311820552184,PDCD7
NFYB,1.92579676426966e-08,-0.105438421355183,0.03,0.125,0.000331160011583811,NFYB
NADK,1.93100982836274e-08,-0.12349179864231,0.06,0.171,0.000332056450085257,NADK
ZFP318,1.93536369457803e-08,0.115053561632943,0.067,0.142,0.000332805140919638,ZFP318
MMD,1.97580376564075e-08,-0.289525599173731,0.022,0.15,0.000339759215539583,MMD
MTX2,1.98278535977052e-08,-0.0955678114674623,0.045,0.145,0.000340959770466139,MTX2
COMT,2.00408892169193e-08,0.0740183545566269,0.067,0.12,0.000344623130974144,COMT
TRIM34A,2.0109575964858e-08,0.153077975073029,0.067,0.12,0.000345804268291698,TRIM34A
AKR1B3,2.01859986118603e-08,-0.00228356169703225,0.127,0.232,0.00034711843212955,AKR1B3
CISD1,2.02674158021627e-08,-0.311753550216636,0.007,0.138,0.000348518482133991,CISD1
EPB41L4AOS,2.06155395872354e-08,-0.294601913276311,0.022,0.159,0.0003545048187421,EPB41L4AOS
FRMD8,2.08526222640164e-08,-0.00630712816848822,0.052,0.125,0.000358581692452026,FRMD8
POLR1C,2.08949557603032e-08,-0.149083073555398,0.03,0.135,0.000359309659254173,POLR1C
TSEN34,2.10597915481048e-08,-0.222362722531761,0.037,0.169,0.00036214417546121,TSEN34
RRM2B,2.11235752043871e-08,0.113971664788765,0.06,0.102,0.000363240999214641,RRM2B
PTPN21,2.14611050505025e-08,-0.466113928490525,0.022,0.182,0.000369045162448441,PTPN21
OXCT1,2.16924566052577e-08,-0.229933038310055,0.015,0.129,0.000373023483784011,OXCT1
MAFG,2.17632135073134e-08,0.0914147447739793,0.052,0.105,0.000374240219471761,MAFG
AKR1B10,2.21552864829381e-08,-0.34461627002399,0.007,0.137,0.000380982306360604,AKR1B10
DDX27,2.21832414990429e-08,0.0823491834770919,0.067,0.122,0.000381463020817542,DDX27
REXO1,2.21963139934712e-08,0.155293665305022,0.112,0.155,0.000381687815431731,REXO1
POLR2K,2.22293513069968e-08,-0.295137346383147,0.03,0.174,0.000382255925075117,POLR2K
MRPL41,2.24207945826806e-08,-0.138578658268752,0.03,0.131,0.000385547983643776,MRPL41
CCS,2.2965454833159e-08,-0.143862608227621,0.022,0.121,0.000394913961311002,CCS
GRSF1,2.29775620181873e-08,0.0339559358003034,0.06,0.126,0.000395122156464748,GRSF1
GNPTG,2.31535040482801e-08,-0.123064051554006,0.037,0.138,0.000398147655614224,GNPTG
FAAP20,2.4235639168628e-08,-0.291327717225637,0.007,0.131,0.000416756051143727,FAAP20
EXOSC4,2.49077197546706e-08,-0.218806097661453,0.007,0.114,0.000428313148901316,EXOSC4
LYSMD2,2.56149254659079e-08,0.0163227452926104,0.052,0.125,0.000440474258311753,LYSMD2
GSKIP,2.58187033176138e-08,-0.0783429859102479,0.03,0.114,0.000443978422249687,GSKIP
UBAP1,2.60016819882294e-08,0.111366824785685,0.09,0.134,0.000447124923469592,UBAP1
CNTLN,2.63509133796673e-08,0.323636538865265,0.104,0.093,0.000453130306476758,CNTLN
SLC25A46,2.66838844370611e-08,0.0580839499988076,0.052,0.104,0.000458856076779703,SLC25A46
DPP3,2.69972631265655e-08,-0.0981957006816502,0.045,0.141,0.00046424493672442,DPP3
CCDC71,2.74615385426747e-08,-0.199533039729865,0.03,0.149,0.000472228616779834,CCDC71
BPHL,2.76131399510648e-08,-0.167306836959921,0.03,0.141,0.00047483555459851,BPHL
GNG12,2.77312375299223e-08,-0.321715151108427,0.007,0.14,0.000476866360564543,GNG12
PDE7A,2.77565877023931e-08,0.133279526350981,0.075,0.131,0.000477302282130352,PDE7A
PRMT2,2.78869962441326e-08,0.034276766907907,0.045,0.1,0.000479544787414103,PRMT2
UGP2,2.79053298817075e-08,-0.062572070843209,0.03,0.11,0.000479860052645841,UGP2
RNF149,2.81420609617458e-08,0.243906415871184,0.112,0.12,0.000483930880298181,RNF149
IRAK1,2.83836585980027e-08,-0.192416192792596,0.03,0.144,0.000488085393251254,IRAK1
PPFIBP2,2.86541283412559e-08,0.0390991956932082,0.06,0.144,0.000492736390956236,PPFIBP2
ZNRF1,2.86986280404759e-08,0.15468159124635,0.112,0.154,0.000493501607784023,ZNRF1
APEH,2.87704060672381e-08,-0.245544751762081,0.022,0.148,0.000494735902732226,APEH
LST1,2.93045696571841e-08,-0.406522338336889,0.082,0.262,0.000503921379824937,LST1
ZBP1,2.98320432687107e-08,-0.339055241336231,0,0.113,0.000512991816048749,ZBP1
CRNKL1,2.98378062377309e-08,-0.207398232458517,0.015,0.122,0.00051309091606402,CRNKL1
ADAM19,2.99870373315712e-08,-0.428497170439854,0.022,0.174,0.000515657093953699,ADAM19
MAPK9,3.00935785257791e-08,0.0407895073676231,0.052,0.117,0.000517489176329298,MAPK9
AU019823,3.03460687126537e-08,0.0214122376551589,0.045,0.107,0.000521830997582793,AU019823
AP3M2,3.05925143682075e-08,0.0603907776955002,0.06,0.126,0.000526068877075696,AP3M2
PITPNA,3.12025586538873e-08,0.0692463708496565,0.09,0.15,0.000536559198612246,PITPNA
PJA2,3.136963969352e-08,0.128622529628462,0.075,0.119,0.000539432324169769,PJA2
TDRD7,3.1528552602767e-08,0.143333891740708,0.09,0.136,0.000542164990557181,TDRD7
GMFG,3.19888529601554e-08,-0.455817097062414,0.015,0.159,0.000550080315502833,GMFG
TM4SF5,3.27144053722827e-08,-0.231556876985586,0.209,0.4,0.000562556914781774,TM4SF5
CPNE3,3.27477922944051e-08,-0.254289923263899,0.067,0.217,0.00056313103629459,CPNE3
A430005L14RIK,3.28858691777509e-08,-0.148723803573769,0.015,0.108,0.000565505406380604,A430005L14RIK
ZFAND2B,3.29601033046732e-08,-0.204007476354538,0.015,0.124,0.00056678193642716,ZFAND2B
IRF8,3.36589584838337e-08,-0.111195418491814,0.321,0.492,0.000578799450088004,IRF8
CARD19,3.45916900602045e-08,-0.357804792721006,0.015,0.16,0.000594838702275276,CARD19
H2AFX,3.46761252124202e-08,-0.368696202498913,0.03,0.178,0.000596290649152778,H2AFX
NIN,3.52030591174417e-08,0.279141455004503,0.104,0.107,0.000605351804583527,NIN
GEM,3.5253493730948e-08,0.52547166970531,0.403,0.408,0.000606219078197382,GEM
LRRC59,3.58688902663942e-08,-0.125133107603059,0.045,0.149,0.000616801437020915,LRRC59
EXOSC9,3.64342570980255e-08,0.0222362670714992,0.045,0.105,0.000626523485057647,EXOSC9
CLIP2,3.65337759624705e-08,0.0563531128014521,0.09,0.164,0.000628234811450644,CLIP2
HIST1H1E,3.6758236088969e-08,0.478609961843015,0.149,0.148,0.00063209462778591,HIST1H1E
GAL3ST2,3.7001805613528e-08,-0.326912791823004,0.015,0.147,0.000636283049330227,GAL3ST2
IFT20,3.73928140909361e-08,-0.331058530094927,0.015,0.154,0.000643006831107736,IFT20
LDHA,3.75755477366726e-08,0.0285959764597519,0.187,0.307,0.000646149118879822,LDHA
UHRF1,3.76401446916239e-08,-0.06410467196385,0.052,0.15,0.000647259928117164,UHRF1
KARS,3.77408603996665e-08,-0.28726646717131,0,0.111,0.000648991835432666,KARS
PRR14L,3.83444565183596e-08,0.255755024356098,0.134,0.15,0.000659371274289711,PRR14L
SUOX,3.85232731233279e-08,-0.277687422077306,0.03,0.166,0.000662446204628747,SUOX
KIF21B,3.95207301676162e-08,-0.0198971149478067,0.067,0.165,0.000679598475962328,KIF21B
HPF1,3.99441953600513e-08,-0.0864205953915576,0.052,0.15,0.000686880383411443,HPF1
NPM3,4.01469851245963e-08,-0.228201912558205,0.015,0.126,0.000690367556202558,NPM3
CRELD2,4.03416563568888e-08,0.00461358786740729,0.052,0.127,0.000693715122713061,CRELD2
HAGH,4.03989425923552e-08,-0.12924523511476,0.067,0.182,0.000694700216818139,HAGH
GLRX5,4.19216437698106e-08,-0.176197756769248,0.03,0.141,0.000720884586265663,GLRX5
RIF1,4.26394556089992e-08,0.211449950991695,0.09,0.118,0.00073322807865235,RIF1
IFI27,4.31409002583709e-08,-0.426961820736353,0.045,0.211,0.000741850920842946,IFI27
RAP2A,4.34291636724338e-08,0.0999633120035162,0.104,0.166,0.000746807898511171,RAP2A
VAC14,4.35828162081801e-08,0.0132197940562521,0.037,0.1,0.000749450107515865,VAC14
KDM7A,4.38227808987437e-08,0.230448070149557,0.104,0.124,0.000753576540334797,KDM7A
EEF1AKMT1,4.40836248277323e-08,-0.12650140447766,0.015,0.103,0.000758062012537684,EEF1AKMT1
GTF3C1,4.40905069917163e-08,0.130696943183247,0.09,0.138,0.000758180358229554,GTF3C1
PMM2,4.49840961094025e-08,0.00607517030735188,0.045,0.113,0.000773546516697286,PMM2
RNF31,4.68786126263531e-08,0.192560372016849,0.082,0.101,0.000806124622722767,RNF31
CDKN2AIPNL,4.7035773723369e-08,-0.301509749696497,0,0.11,0.000808827164947054,CDKN2AIPNL
TBC1D10C,4.73265697979542e-08,0.0812573713774894,0.067,0.121,0.00081382769424562,TBC1D10C
TRRAP,4.79152002006193e-08,0.28159250535285,0.112,0.111,0.000823949782649849,TRRAP
ACOT13,4.79484014091157e-08,-0.194602329987125,0.022,0.132,0.000824520710631153,ACOT13
BLVRB,4.80621590255251e-08,-0.252442591244931,0.007,0.119,0.00082647688660293,BLVRB
PRCC,4.8401948056598e-08,-0.20676005791875,0.015,0.125,0.00083231989878126,PRCC
CNOT3,4.99635066102476e-08,0.00813158261983071,0.045,0.114,0.000859172459669817,CNOT3
HDAC3,5.07968333797644e-08,-0.0620668326665744,0.03,0.111,0.000873502346798429,HDAC3
GPANK1,5.08876864420582e-08,-0.269474921689209,0.007,0.124,0.000875064656057633,GPANK1
SAP30BP,5.18567007100646e-08,0.019949087602834,0.06,0.124,0.000891727825410271,SAP30BP
RBM38,5.20586256926557e-08,-0.139514370265016,0.075,0.194,0.000895200127410908,RBM38
FANCL,5.29712386638176e-08,-0.0558478982936074,0.052,0.141,0.000910893420063008,FANCL
EIF2A,5.29917361952764e-08,-0.0811423453916055,0.045,0.136,0.000911245895613974,EIF2A
SOCS1,5.33329331463749e-08,-0.301482585016973,0.149,0.33,0.000917113118385062,SOCS1
LRRC41,5.33424665340946e-08,-0.140213534070604,0.03,0.133,0.000917277054520291,LRRC41
MIS18A,5.36603500444922e-08,-0.0562050518732997,0.03,0.105,0.000922743379365089,MIS18A
FCHO1,5.38662998381052e-08,0.117874234987888,0.112,0.165,0.000926284892016057,FCHO1
LDAH,5.39681698321666e-08,0.0106456936196226,0.06,0.141,0.000928036648433937,LDAH
VRK1,5.43420025008118e-08,-0.0102341334897896,0.06,0.136,0.000934465075003959,VRK1
CBX7,5.71318208823626e-08,-0.360474055893857,0.015,0.155,0.000982438791893106,CBX7
RTL8C,5.71603012650816e-08,-0.211846043269385,0.06,0.19,0.000982928540554343,RTL8C
FBXO28,5.86037686616906e-08,0.0448463389954989,0.06,0.126,0.00100775040590643,FBXO28
ZFP593,5.8985958671123e-08,-0.106581633704015,0.037,0.13,0.00101432254530863,ZFP593
HFE,5.94679072062915e-08,-0.370156755219325,0,0.108,0.00102261013231939,HFE
SREK1IP1,6.03453628392011e-08,-0.303711885531861,0,0.108,0.0010376988593829,SREK1IP1
BCCIP,6.08177591154734e-08,-0.27430368949101,0.015,0.137,0.00104582218574968,BCCIP
ZCCHC17,6.10529204503558e-08,-0.130019018551212,0.045,0.148,0.00104986602006432,ZCCHC17
HTATSF1,6.20912895985073e-08,-0.332319441009528,0.015,0.148,0.00106772181593593,HTATSF1
AGAP1,6.24816617735463e-08,0.202737705342077,0.075,0.103,0.0010744346558579,AGAP1
DLD,6.39662085376882e-08,-0.0515036400181085,0.067,0.158,0.00109996292201409,DLD
DNAJC30,6.49267996475235e-08,-0.262334859048896,0.015,0.14,0.00111648124673881,DNAJC30
KIF2A,6.50348306308631e-08,-0.0298862023098628,0.037,0.114,0.00111833894752832,KIF2A
TXNL4A,6.55359610967846e-08,-0.148493783445205,0.037,0.143,0.00112695638702031,TXNL4A
RAP2C,6.89743618791877e-08,-0.140552404785762,0.037,0.144,0.00118608312687451,RAP2C
GOLPH3L,6.92447586770747e-08,-0.00406067892441064,0.075,0.153,0.00119073287021098,GOLPH3L
VPS51,7.21677696169148e-08,-0.107274695621786,0.022,0.11,0.00124099696633247,VPS51
PSMF1,7.29856956557949e-08,-0.16591975799485,0.03,0.139,0.00125506202249705,PSMF1
OSER1,7.34883272231697e-08,-0.229827100913627,0.037,0.165,0.00126370527492963,OSER1
PQLC3,7.5058763800181e-08,-0.180722508772762,0.067,0.197,0.00129071050230791,PQLC3
NUBP2,7.69708402257778e-08,-0.157430160502022,0.03,0.134,0.00132359056852247,NUBP2
HSD17B10,7.69927133306922e-08,-0.187906209859664,0.007,0.103,0.00132396669843458,HSD17B10
EIF2B4,7.71300849575016e-08,-0.0878235379172233,0.045,0.137,0.0013263289409292,EIF2B4
USP10,7.75639609682212e-08,0.0676744794523029,0.052,0.106,0.00133378987280953,USP10
DAPK3,7.81166347266613e-08,-0.277208677753594,0.022,0.152,0.00134329365075967,DAPK3
FAM162A,7.83746540399061e-08,-0.32251092566248,0.007,0.136,0.00134773055087022,FAM162A
SUGP1,7.94811576418026e-08,0.0102370482186006,0.052,0.124,0.00136675798680844,SUGP1
HADHB,8.21375149781187e-08,-0.0907497357634834,0.067,0.172,0.00141243670756373,HADHB
PEX7,8.25910479209903e-08,-0.0469092656038729,0.052,0.135,0.00142023566004935,PEX7
PARP1,8.28331117020182e-08,0.0498908652252177,0.067,0.129,0.0014243981888279,PARP1
CNDP2,8.32726760045464e-08,-0.214772511545826,0.022,0.138,0.00143195693657418,CNDP2
CRK,8.36209977829036e-08,0.114413422837131,0.097,0.143,0.00143794667787481,CRK
COTL1,8.4576099367822e-08,-0.209332361697401,0.104,0.249,0.00145437060472907,COTL1
ST3GAL4,8.53180680151424e-08,-0.00142435622576764,0.067,0.143,0.00146712949758839,ST3GAL4
CASP4,8.53237266567479e-08,-0.243186935296428,0.075,0.22,0.00146722680358944,CASP4
VIRMA,8.56431545749117e-08,0.173028482612981,0.097,0.126,0.00147271968607018,VIRMA
RAB38,8.56828368312439e-08,0.321497285972759,0.082,0.1,0.00147340206215007,RAB38
CEP85L,8.61549653044986e-08,0.273505165011105,0.097,0.102,0.00148152078337616,CEP85L
DDIT3,8.62365517938909e-08,-0.309327605298887,0.022,0.156,0.00148292374464775,DDIT3
LRRC42,9.06961110737768e-08,-0.178187348350053,0.037,0.15,0.00155961032602467,LRRC42
SMIM19,9.11324560983932e-08,-0.278914764042592,0.03,0.163,0.00156711371506797,SMIM19
2310061I04RIK,9.11869454480352e-08,-0.0587507112600735,0.045,0.125,0.00156805071392441,2310061I04RIK
HRAS,9.22325990406283e-08,-0.269389646863993,0,0.105,0.00158603177310264,HRAS
BCKDK,9.60159771056303e-08,-0.19145282091772,0.007,0.105,0.00165109074230842,BCKDK
TMEM106A,9.71056360122279e-08,-0.154218156212843,0.03,0.13,0.00166982851686627,TMEM106A
MRPL3,9.74366084794728e-08,0.0470623895288116,0.052,0.106,0.00167551991941301,MRPL3
U2AF1L4,9.96805268146148e-08,-0.147173361111468,0.022,0.118,0.00171410633910412,U2AF1L4
CTSC,9.98923465953465e-08,0.487448239605971,0.306,0.361,0.00171774879205358,CTSC
ORAI3,1.01479831870762e-07,-0.30565859235007,0.037,0.182,0.00174504718884962,ORAI3
HDGFL2,1.03265611575233e-07,-0.0709573884984079,0.052,0.143,0.0017757554566477,HDGFL2
RSL24D1,1.03559934667468e-07,-0.239526995433323,0.015,0.13,0.00178081663654178,RSL24D1
LAMTOR4,1.05611669049414e-07,-0.279722142315985,0.015,0.136,0.00181609826097372,LAMTOR4
ATMIN,1.05776831349788e-07,-0.186744820551911,0.037,0.155,0.00181893839189095,ATMIN
TMEM243,1.06289006679849e-07,-0.213065723028786,0.037,0.158,0.00182774575886668,TMEM243
TUBGCP2,1.06497715728389e-07,0.0572196675643925,0.082,0.144,0.00183133471966538,TUBGCP2
CD68,1.06859769761823e-07,0.262969274989904,0.09,0.103,0.00183756060082431,CD68
POLR3K,1.07042102542896e-07,-0.0297500040908032,0.037,0.105,0.00184069599532763,POLR3K
EXOC3L4,1.0828076923105e-07,-0.0499815545280253,0.075,0.168,0.00186199610769714,EXOC3L4
TOPORS,1.11478907232974e-07,0.102762623694717,0.06,0.106,0.00191699128877823,TOPORS
HGD,1.13153155809156e-07,-0.308937343076421,0,0.104,0.00194578166729425,HGD
TMEM183A,1.16118100019816e-07,0.0432257885397291,0.06,0.115,0.00199676684794076,TMEM183A
RRAGC,1.17597948750946e-07,-0.193670169675125,0.03,0.14,0.00202221432672126,RRAGC
RPE,1.20113836081357e-07,0.231507747638785,0.097,0.104,0.00206547752525502,RPE
CCDC115,1.21920774973535e-07,-0.045864153276288,0.03,0.104,0.00209654964644491,CCDC115
FLOT1,1.2282682010134e-07,-0.161379205047834,0.015,0.108,0.00211212999846263,FLOT1
FBXO3,1.23500742468135e-07,-0.1672595231776,0.022,0.123,0.00212371876748204,FBXO3
RAMP1,1.24688091718605e-07,-0.295895629763703,0.067,0.213,0.00214413642519313,RAMP1
GATAD2A,1.25763228061855e-07,-0.0504533522029031,0.052,0.134,0.00216262446975166,GATAD2A
SC5D,1.28462528582958e-07,0.0977332799454875,0.097,0.158,0.00220904164151255,SC5D
HSPA2,1.32834016705566e-07,0.349019032885805,0.104,0.1,0.00228421375126892,HSPA2
ASNSD1,1.32846849718384e-07,-0.279443068085449,0,0.103,0.00228443442775732,ASNSD1
ACADVL,1.33231185076839e-07,-0.0480572218917943,0.045,0.129,0.00229104345858132,ACADVL
THAP7,1.33503090711218e-07,-0.0452536860741699,0.037,0.115,0.0022957191478701,THAP7
FBXL12,1.33635652056321e-07,0.357687855248509,0.119,0.11,0.00229799867276049,FBXL12
KLHDC3,1.34069629307651e-07,-0.0107968966456381,0.037,0.102,0.00230546134557437,KLHDC3
SOX4,1.35734034812914e-07,-0.0473727923778823,0.119,0.243,0.00233408246264287,SOX4
MYLIP,1.35760775650688e-07,-0.256959230568314,0.06,0.2,0.00233454229808923,MYLIP
LSM7,1.35866614365835e-07,-0.255202293690068,0.022,0.143,0.0023363623006349,LSM7
EBPL,1.37280999283021e-07,0.0244235680378516,0.052,0.108,0.00236068406367083,EBPL
ZFP995,1.39944558209569e-07,-0.191781622196984,0.015,0.116,0.00240648662297174,ZFP995
ASCC1,1.42335245329623e-07,-0.242082053622191,0.015,0.129,0.00244759687868819,ASCC1
TRIAP1,1.43500403052789e-07,-0.245836545541706,0.007,0.117,0.00246763293089577,TRIAP1
PIP5K1C,1.45299189817216e-07,0.172288831420217,0.09,0.115,0.00249856486809685,PIP5K1C
TRIM30A,1.46533148950095e-07,-0.0803965006778564,0.045,0.137,0.00251978402934584,TRIM30A
CWF19L2,1.47605384204474e-07,0.211873535169836,0.09,0.112,0.00253822218678014,CWF19L2
GM11808,1.53690029360079e-07,-0.268870375044733,0,0.102,0.00264285374487593,GM11808
GTF3C6,1.53736299766766e-07,-0.135711029953089,0.037,0.136,0.00264364941078932,GTF3C6
IFT172,1.5507777553313e-07,-0.321405591503548,0.015,0.139,0.00266671742806769,IFT172
WDR61,1.56872053543235e-07,-0.132338997308477,0.037,0.138,0.00269757183272947,WDR61
GM26825,1.58233453594673e-07,-0.392330239515736,0,0.102,0.00272098246801399,GM26825
AKIP1,1.58865914936351e-07,-0.203990561412294,0.007,0.105,0.0027318582732455,AKIP1
PEF1,1.59912815538493e-07,-0.252696846483324,0.007,0.12,0.00274986077599992,PEF1
CDK9,1.60554998984521e-07,-0.267402063566947,0,0.102,0.00276090376253783,CDK9
GNPDA2,1.60667152507784e-07,-0.0930365675097607,0.03,0.111,0.00276283235452386,GNPDA2
PPP1R16A,1.64381377120815e-07,-0.227167550725522,0.03,0.15,0.00282670216096954,PPP1R16A
CNOT11,1.65300177865803e-07,-0.26685394756248,0,0.101,0.00284250185858034,CNOT11
EPB41,1.67632365806092e-07,0.0970467331400321,0.075,0.129,0.00288260616240156,EPB41
MRPS30,1.68222228243658e-07,-0.227769873909223,0.007,0.113,0.00289274943687795,MRPS30
GGPS1,1.76523458085144e-07,-0.0530293988016916,0.052,0.134,0.00303549738523213,GGPS1
XAB2,1.80379944875381e-07,-0.264845562137181,0.015,0.136,0.00310181353207705,XAB2
ASF1A,1.80727647113034e-07,-0.185840606277083,0.022,0.126,0.00310779261975573,ASF1A
GM20707,1.85604605340602e-07,0.0756592205770041,0.06,0.107,0.003191656793437,GM20707
DECR1,1.88278051960738e-07,-0.159240045754187,0.015,0.106,0.00323762938151685,DECR1
0610009B22RIK,1.91200769491576e-07,-0.25900885698112,0,0.1,0.00328788843217714,0610009B22RIK
RHOF,1.94063062960878e-07,-0.0345355654287777,0.067,0.159,0.00333710843067526,RHOF
DRAP1,1.97069661151291e-07,-0.171791711549616,0.022,0.125,0.0033888098931576,DRAP1
TRAP1,1.99730528491127e-07,-0.272730908384039,0,0.1,0.00343456616793341,TRAP1
SLC7A7,2.09508495446963e-07,-0.0382766153562399,0.037,0.108,0.00360270808770598,SLC7A7
BCL6,2.15309198890757e-07,0.167542053068027,0.082,0.121,0.00370245698412545,BCL6
SLC22A23,2.16184072631165e-07,0.118054919243461,0.104,0.159,0.00371750131296552,SLC22A23
EIF1A,2.16373334035168e-07,-0.180038427589765,0.022,0.125,0.00372075585206874,EIF1A
DHX36,2.20555753679495e-07,-0.0407900889916506,0.052,0.132,0.0037926767402726,DHX36
PSMG3,2.21133405537884e-07,-0.253497671359233,0,0.1,0.00380261004162945,PSMG3
MRPL10,2.21136871590064e-07,-0.196945340805383,0.015,0.117,0.00380266964386274,MRPL10
MED19,2.23264555491022e-07,-0.182422872449483,0.03,0.136,0.00383925729622362,MED19
VIM,2.23658675610223e-07,-1.12971366649111,0.799,0.892,0.0038460345857934,VIM
PTRHD1,2.24199282724208e-07,-0.204105310857434,0.015,0.12,0.00385533086572549,PTRHD1
DNLZ,2.27998837619326e-07,-0.29503360881632,0.022,0.155,0.00392066801170193,DNLZ
RPP25L,2.29745605749985e-07,-0.242579583140164,0.015,0.129,0.00395070543647673,RPP25L
SLC25A19,2.35243056694247e-07,0.0652849352416477,0.052,0.1,0.00404523960291427,SLC25A19
MRPL28,2.35376925546024e-07,-0.315097672586924,0.007,0.133,0.00404754161168942,MRPL28
LSM10,2.36442045770281e-07,-0.192693354481521,0.022,0.129,0.00406585741906575,LSM10
TBK1,2.3797636709985e-07,0.0101287690917456,0.09,0.172,0.00409224160864903,TBK1
BLOC1S4,2.40420895605883e-07,-0.0531497145157927,0.045,0.123,0.00413427772083876,BLOC1S4
DNAJC24,2.42265532575028e-07,-0.226550695937425,0.015,0.123,0.00416599809816017,DNAJC24
PCBP4,2.4852650068123e-07,-0.0165668271761694,0.06,0.136,0.00427366170571443,PCBP4
NXT1,2.52580755928912e-07,-0.144094033871795,0.022,0.119,0.00434337867895358,NXT1
TMEM165,2.53306454492929e-07,-0.0447639658364641,0.06,0.141,0.00435585779146041,TMEM165
IFT22,2.62845876878896e-07,-0.157722728620734,0.03,0.13,0.00451989769880949,IFT22
SRP68,2.63562318528109e-07,-0.00986383207561342,0.045,0.111,0.00453221762940937,SRP68
FAM173B,2.66452750933539e-07,-0.0459352710310997,0.037,0.108,0.00458192150505314,FAM173B
RPS27RT,2.68082632416937e-07,-0.310296330524322,0.007,0.128,0.00460994894704164,RPS27RT
DDX49,2.68527294082965e-07,-0.0830014396505245,0.037,0.122,0.00461759534905066,DDX49
CETN2,2.68741656250078e-07,-0.309737929371926,0.007,0.129,0.00462128152087634,CETN2
EML3,2.70824295498853e-07,0.0874712197554112,0.06,0.106,0.00465709458539828,EML3
LANCL1,2.89282147191922e-07,-0.165737069713544,0.037,0.142,0.00497449580311229,LANCL1
KCMF1,2.89867816078723e-07,-0.143354349731976,0.03,0.127,0.00498456696528972,KCMF1
MRPS35,2.91879065343902e-07,-0.320321486278002,0.007,0.13,0.00501915240765375,MRPS35
GM15987,3.05368806395053e-07,-0.207867900538464,0.052,0.174,0.00525112199476932,GM15987
PXDC1,3.14491249973796e-07,0.320206532866754,0.09,0.107,0.0054079915345494,PXDC1
